series_norm,config_norm,n,R,T,total_count,solved_count,solved_rate,oot_count,oom_count,err_count,median_time_ms_solved,p90_time_ms_solved,median_nodes,p90_nodes,median_memory_peak_bytes,p90_memory_peak_bytes,median_memo_exact_hit_rate,median_memo_lb_hit_rate,median_bound_time_share,median_cleanup_time_share,complete_stage,rank_by_n
hard,adaptive_v2,800,1.0,0.8,10,10,1.0,0,0,0,7.04275,7.95086,868.5,999.3,3820789760.0,3820789760.0,0.029684825586047868,,0.0,0.0,True,50
hard,adaptive_v2,800,0.6,0.8,10,10,1.0,0,0,0,7.1716,8.449689999999999,1122.0,1608.8999999999996,3820789760.0,3820789760.0,0.05303742082366407,,0.0,0.0,True,51
hard,adaptive_v3,800,1.0,0.8,10,10,1.0,0,0,0,7.22,8.14208,885.5,1004.1999999999999,2534576128.0,2534576128.0,0.03485533012188259,,0.0,0.0,True,52
hard,adaptive_v2,800,0.8,0.8,10,10,1.0,0,0,0,7.28615,8.10971,909.0,1169.8999999999999,3820789760.0,3820789760.0,0.0400995062649198,,0.0,0.0,True,53
hard,both,800,1.0,0.6,10,10,1.0,0,0,0,7.382350000000001,13.3104,1809.0,4281.099999999999,5648310272.0,5648310272.0,0.21806769481487046,,0.0,0.0,True,54
hard,adaptive_v3,800,0.6,0.8,10,10,1.0,0,0,0,7.9013,8.76545,1142.0,1595.3999999999999,2534576128.0,2534576128.0,0.0535890382971938,,0.0,0.0,True,55
hard,adaptive_v3,800,0.8,0.8,10,10,1.0,0,0,0,7.97585,8.53133,961.0,1138.8,2534576128.0,2534576128.0,0.045237760556723544,,0.0,0.0,True,56
hard,adaptive_v2,800,1.0,0.6,10,10,1.0,0,0,0,9.78725,18.06111,2300.5,5163.5,3820789760.0,3820789760.0,0.11685029006376604,,0.0,0.0,True,57
hard,adaptive_v3,800,1.0,0.6,10,10,1.0,0,0,0,9.8052,18.949149999999996,2311.0,5360.0,2534576128.0,2534576128.0,0.12379842758414653,,0.0,0.0,True,58
hard,szwarc,800,1.0,0.6,10,10,1.0,0,0,0,10.16075,20.949009999999998,2912.5,6692.9,5650120704.0,5650120704.0,0.10215356669489867,,0.0,0.0,True,59
hard,szwarc,800,0.8,0.4,10,10,1.0,0,0,0,11.609950000000001,12.353769999999999,799.5,894.1999999999998,5650120704.0,5650120704.0,0.0,,0.0,0.0,True,60
hard,adaptive_v1,800,0.4,0.8,10,10,1.0,0,0,0,126.4682,271.55661,39841.5,76352.5,5648470016.0,5648470016.0,0.31706048047509705,,0.0,0.0,True,61
hard,lawler,800,0.4,0.8,10,10,1.0,0,0,0,126.50465,270.93850999999995,39504.0,76578.09999999999,5650100224.0,5650100224.0,0.31792025442938343,,0.0,0.0,True,62
hard,both,800,0.4,0.8,10,10,1.0,0,0,0,197.3425,453.59589,46197.5,98329.09999999999,5648310272.0,5648310272.0,0.459988952657822,,0.0,0.0,True,63
hard,lawler,800,0.8,0.6,10,10,1.0,0,0,0,200.55355,745.8678299999998,59890.5,170680.39999999997,5650100224.0,5650100224.0,0.34097468057331837,,0.0,0.0,True,64
hard,adaptive_v1,800,0.8,0.6,10,10,1.0,0,0,0,205.03915,740.7224299999997,60436.0,172801.29999999996,5648470016.0,5648470016.0,0.33995476810581804,,0.0,0.0,True,65
hard,adaptive_v2,800,0.4,0.8,10,10,1.0,0,0,0,286.704,815.0005,54804.0,120415.0,3820789760.0,3820789760.0,0.20244127643069484,,0.0,0.0,True,66
hard,szwarc,800,0.4,0.8,10,10,1.0,0,0,0,336.59125,921.09949,75424.5,155120.3,5650120704.0,5650120704.0,0.18221870056248085,,0.0,0.0,True,67
hard,adaptive_v3,800,0.4,0.8,10,10,1.0,0,0,0,350.2282,884.35376,60780.0,135449.1,2534576128.0,2534576128.0,0.21456151876602106,,0.0,0.0,True,68
hard,both,800,0.8,0.6,10,10,1.0,0,0,0,376.4878,1814.1392399999995,77038.5,307392.0999999999,5648310272.0,5648310272.0,0.49152627560587936,,0.0,0.0,True,69
hard,lawler,800,0.6,0.4,10,10,1.0,0,0,0,386.98749999999995,527.6819899999999,112734.0,142249.79999999996,5650100224.0,5650100224.0,0.3297354775858247,,0.0,0.0,True,70
hard,adaptive_v1,800,0.6,0.4,10,10,1.0,0,0,0,389.4072,533.08724,113332.0,143605.39999999997,5648470016.0,5648470016.0,0.32820041054694354,,0.0,0.0,True,71
hard,both,800,0.6,0.4,10,10,1.0,0,0,0,494.2042,677.8237599999999,120846.0,154423.3,5648310272.0,5648310272.0,0.3604401671915046,,0.0,0.0,True,72
hard,adaptive_v3,800,0.8,0.6,10,10,1.0,0,0,0,660.16335,3133.223339999999,96106.0,353605.1999999999,2534576128.0,2534576128.0,0.2097220719969483,,0.0,0.0,True,73
hard,adaptive_v2,800,0.8,0.6,10,10,1.0,0,0,0,680.36325,3084.850009999999,99386.5,335686.49999999994,3820789760.0,3820789760.0,0.199015342855525,,0.0,0.0,True,74
hard,szwarc,800,0.8,0.6,10,10,1.0,0,0,0,796.46335,3858.568259999999,133020.5,517380.3999999999,5650120704.0,5650120704.0,0.18170408815254332,,0.0,0.0,True,75
hard,adaptive_v3,800,0.6,0.4,10,10,1.0,0,0,0,866.1972499999999,1363.67127,155175.5,219086.99999999997,2534576128.0,2534576128.0,0.13357262364000078,,0.0,0.0,True,76
hard,adaptive_v2,800,0.6,0.4,10,10,1.0,0,0,0,915.8278,1385.84278,153802.5,206675.69999999998,3820789760.0,3820789760.0,0.12725328180294662,,0.0,0.0,True,77
hard,both,800,0.2,0.2,10,10,1.0,0,0,0,919.7090499999999,1302.87039,269448.0,385211.39999999997,123879424.0,124067840.0,0.15456058866330336,,0.0,0.0,True,78
hard,lawler,800,0.2,0.2,10,10,1.0,0,0,0,954.1405,1440.2486000000001,326010.0,476357.89999999997,123240448.0,124657664.0,0.13790529109405983,,0.0,0.0,True,79
hard,adaptive_v1,800,0.2,0.2,10,10,1.0,0,0,0,958.2099499999999,1467.9098000000001,324246.5,477540.6,125001728.0,125054976.0,0.13763783495718446,,0.0,0.0,True,80
hard,szwarc,800,0.6,0.4,10,10,1.0,0,0,0,1186.11445,1983.4925399999997,234838.0,342551.39999999997,5650120704.0,5650120704.0,0.13375909728948776,,0.0,0.0,True,81
hard,adaptive_v3,800,0.2,0.2,10,10,1.0,0,0,0,1360.8803,1950.49645,287416.0,377135.2,91525120.0,95187763.19999999,0.06316123327849724,,0.0,0.0,True,82
hard,adaptive_v2,800,0.2,0.2,10,10,1.0,0,0,0,1565.2568999999999,2234.99877,310604.5,415669.2,127504384.0,127504384.0,0.0563655876220243,,0.0,0.0,True,83
hard,szwarc,800,0.2,0.2,10,10,1.0,0,0,0,2411.13875,3529.6559399999996,548266.5,753565.7999999999,175054848.0,182531686.39999998,0.0799967738918892,,0.0,0.0,True,84
hard,lawler,800,0.4,0.4,10,10,1.0,0,0,0,7628.3423,8945.38816,1746778.5,2057763.5999999999,5650100224.0,5650100224.0,0.1864135340326581,,0.0,0.0,True,85
hard,adaptive_v1,800,0.4,0.4,10,10,1.0,0,0,0,7731.73665,9099.48215,1748136.5,2057464.7999999998,5648470016.0,5648470016.0,0.18584126776374335,,0.0,0.0,True,86
hard,lawler,800,0.6,0.6,10,10,1.0,0,0,0,8017.9532,11569.186149999998,1277898.0,1870690.8999999997,5650100224.0,5650100224.0,0.4064550459812674,,0.0,0.0,True,87
hard,adaptive_v1,800,0.6,0.6,10,10,1.0,0,0,0,8057.9746,11628.809569999998,1281616.5,1877332.2999999996,5648470016.0,5648470016.0,0.4056761595327598,,0.0,0.0,True,88
hard,both,800,0.4,0.4,10,10,1.0,0,0,0,8774.215100000001,10443.93849,1553555.5,1855078.4,5648310272.0,5648310272.0,0.21710069397013226,,0.0,0.0,True,89
hard,adaptive_v3,800,0.4,0.4,10,10,1.0,0,0,0,9265.8402,10822.877319999998,1191168.0,1377250.5,2534576128.0,2534576128.0,0.08523525574036377,,0.0,0.0,True,90
hard,adaptive_v2,800,0.4,0.4,10,10,1.0,0,0,0,11764.735850000001,14267.46629,1376600.0,1620053.0999999999,3820789760.0,3820789760.0,0.06701794338706207,,0.0,0.0,True,91
hard,both,800,0.6,0.6,10,10,1.0,0,0,0,13731.3204,16962.518069999995,1760040.0,2237793.8,5648310272.0,5648310272.0,0.4919702922708391,,0.0,0.0,True,92
hard,adaptive_v3,800,0.6,0.6,10,10,1.0,0,0,0,17479.56205,22837.823889999996,1633711.0,1957104.5999999996,2534576128.0,2534576128.0,0.17587924684659315,,0.0,0.0,True,93
hard,adaptive_v2,800,0.6,0.6,10,10,1.0,0,0,0,19433.6069,25551.855379999994,1588077.0,1953988.9999999995,3820789760.0,3820789760.0,0.13593632031941694,,0.0,0.0,True,94
hard,szwarc,800,0.4,0.4,10,10,1.0,0,0,0,20507.54305,26137.014139999996,2886352.5,3425517.3,5650120704.0,5650120704.0,0.08416167705149638,,0.0,0.0,True,95
hard,szwarc,800,0.6,0.6,10,10,1.0,0,0,0,26445.47285,35312.32717,2498567.5,3132044.1999999997,5650120704.0,5650120704.0,0.172668747859483,,0.0,0.0,True,96
hard,lawler,800,0.4,0.6,10,10,1.0,0,0,0,37727.2961,49260.87965999999,5923081.0,7820940.299999999,5650100224.0,5650100224.0,0.20671062667708848,,0.0,0.0,True,97
hard,adaptive_v1,800,0.4,0.6,10,10,1.0,0,0,0,38254.599799999996,50190.67016999999,5929810.5,7819751.199999999,5648470016.0,5648470016.0,0.20658669942667185,,0.0,0.0,True,98
hard,adaptive_v3,800,0.2,0.8,10,10,1.0,0,0,0,40883.089550000004,46722.63694,3557108.5,4181880.1999999997,2534576128.0,2534576128.0,0.08660528394835193,,0.0,0.0,True,99
hard,adaptive_v3,800,0.4,0.6,10,10,1.0,0,0,0,41777.20865,47331.30282,3695600.5,4273304.2,2534576128.0,2534576128.0,0.10072346941195603,,0.0,0.0,True,100
hard,adaptive_v3,800,0.2,0.4,10,10,1.0,0,0,0,42401.7097,50054.03183,5115738.0,5888277.0,1146097664.0,1146527744.0,0.09231389697699022,,0.0,0.0,True,101
hard,both,800,0.4,0.6,10,10,1.0,0,0,0,43236.3802,53252.04174999999,5233774.5,6436696.299999999,5648310272.0,5648310272.0,0.2641993442474978,,0.0,0.0,True,102
hard,both,800,0.2,0.8,10,10,1.0,0,0,0,43553.4366,54758.05746999999,5349063.0,6602827.8,5648310272.0,5648310272.0,0.23805370113863733,,0.0,0.0,True,103
hard,lawler,800,0.2,0.4,10,10,1.0,0,0,0,46244.93785,59914.29011,9900235.5,12360054.6,2532241408.0,2532700160.0,0.13968948877546805,,0.0,0.0,True,104
hard,adaptive_v1,800,0.2,0.4,10,10,1.0,0,0,0,46437.93355,60041.84219,9901290.5,12356282.9,2533302272.0,2533302272.0,0.13940482306912622,,0.0,0.0,True,105
hard,lawler,800,0.2,0.8,10,10,1.0,0,0,0,49535.513399999996,63795.2902,7658272.5,9590925.8,5650100224.0,5650100224.0,0.17627644443325166,,0.0,0.0,True,106
hard,adaptive_v1,800,0.2,0.8,10,10,1.0,0,0,0,50071.55115,65081.0138,7668148.0,9597614.6,5648470016.0,5648470016.0,0.1761257559042035,,0.0,0.0,True,107
hard,both,800,0.2,0.4,10,10,1.0,0,0,0,51423.25885,67292.18282,8628521.5,10709161.4,2533773312.0,2533773312.0,0.1610606391208257,,0.0,0.0,True,108
hard,adaptive_v2,800,0.2,0.8,10,10,1.0,0,0,0,53919.2843,68153.85209,4593301.0,5818310.8,3820789760.0,3820789760.0,0.06086082143115279,,0.0,0.0,True,109
hard,adaptive_v2,800,0.4,0.6,10,10,1.0,0,0,0,54128.618350000004,59515.35551999999,4345262.5,4904917.1,3820789760.0,3820789760.0,0.06860947208992646,,0.0,0.0,True,110
hard,adaptive_v2,800,0.2,0.4,10,10,1.0,0,0,0,56599.23105,66082.02236999999,6367061.5,7474240.6,1722097664.0,1722359808.0,0.07116000275131201,,0.0,0.0,True,111
hard,szwarc,800,0.2,0.8,10,10,1.0,0,0,0,60625.670549999995,64951.673389999996,5866216.5,6175133.2,5650120704.0,5650120704.0,0.11069014513825232,,0.0,0.0,True,112
hard,szwarc,800,0.4,0.6,10,10,1.0,0,0,0,85395.5023,91350.0814,7781189.0,8423617.7,5650120704.0,5650120704.0,0.09581576236758348,,0.0,0.0,True,113
hard,adaptive_v3,800,0.2,0.6,10,10,1.0,0,0,0,91191.31534999999,107624.04536999999,8757677.5,9985049.0,2534576128.0,2534576128.0,0.08862915046985906,,0.0,0.0,True,114
hard,szwarc,800,0.2,0.4,10,10,1.0,0,0,0,111186.693,142491.04864,13596805.5,17544941.0,3820347392.0,3820465766.4,0.07407796856296965,,0.0,0.0,True,115
hard,both,800,0.2,0.6,10,10,1.0,0,0,0,118323.9398,156114.16364999997,16039169.0,20454563.099999998,5648310272.0,5648310272.0,0.16634637164226113,,0.0,0.0,True,116
hard,adaptive_v2,800,0.2,0.6,10,10,1.0,0,0,0,121156.20504999999,138591.30539999998,11316393.0,12678265.599999998,3820789760.0,3820789760.0,0.07291888460361447,,0.0,0.0,True,117
hard,lawler,800,0.2,0.6,10,10,1.0,0,0,0,124972.5054,153233.00082,21541201.5,25857923.099999998,5650100224.0,5650100224.0,0.1364410728204148,,0.0,0.0,True,118
hard,adaptive_v1,800,0.2,0.6,10,10,1.0,0,0,0,125813.26855000001,153291.35847999997,21485153.5,25848497.4,5648470016.0,5648470016.0,0.13635271848897704,,0.0,0.0,True,119
hard,szwarc,800,0.2,0.6,10,10,1.0,0,0,0,184847.70539999998,222183.57072,18995536.0,22299786.7,5650120704.0,5650120704.0,0.082633535855314,,0.0,0.0,True,120
hard,adaptive_v1,900,0.6,0.2,10,10,1.0,0,0,0,0.00785,0.00916,1.0,1.0,9566363648.0,9566363648.0,0.0,,0.0,0.0,True,1
hard,szwarc,900,0.6,0.2,10,10,1.0,0,0,0,0.00785,0.009609999999999999,1.0,1.0,6345154560.0,6345154560.0,0.0,,0.0,0.0,True,2
hard,adaptive_v1,900,1.0,0.2,10,10,1.0,0,0,0,0.008,0.009539999999999998,1.0,1.0,9566363648.0,9566363648.0,0.0,,0.0,0.0,True,3
hard,adaptive_v1,900,1.0,0.4,10,10,1.0,0,0,0,0.008,0.01024,1.0,1.0,9566363648.0,9566363648.0,0.0,,0.0,0.0,True,4
hard,adaptive_v2,900,1.0,0.2,10,10,1.0,0,0,0,0.00805,0.00891,1.0,1.0,4285804544.0,4285804544.0,0.0,,0.0,0.0,True,5
hard,lawler,900,0.8,0.2,10,10,1.0,0,0,0,0.00805,0.00921,1.0,1.0,9565642752.0,9565642752.0,0.0,,0.0,0.0,True,6
hard,both,900,0.8,0.2,10,10,1.0,0,0,0,0.0081,0.00957,1.0,1.0,6343868416.0,6343868416.0,0.0,,0.0,0.0,True,7
hard,both,900,1.0,0.2,10,10,1.0,0,0,0,0.0081,0.011659999999999998,1.0,1.0,6343868416.0,6343868416.0,0.0,,0.0,0.0,True,8
hard,adaptive_v1,900,0.8,0.2,10,10,1.0,0,0,0,0.008150000000000001,0.00882,1.0,1.0,9566363648.0,9566363648.0,0.0,,0.0,0.0,True,9
hard,adaptive_v2,900,0.6,0.2,10,10,1.0,0,0,0,0.008199999999999999,0.00938,1.0,1.0,4285804544.0,4285804544.0,0.0,,0.0,0.0,True,10
hard,szwarc,900,0.8,0.2,10,10,1.0,0,0,0,0.0082,0.008919999999999999,1.0,1.0,6345154560.0,6345154560.0,0.0,,0.0,0.0,True,11
hard,lawler,900,1.0,0.4,10,10,1.0,0,0,0,0.00825,0.009819999999999999,1.0,1.0,9565642752.0,9565642752.0,0.0,,0.0,0.0,True,12
hard,both,900,0.6,0.2,10,10,1.0,0,0,0,0.0083,0.01164,1.0,1.0,6343868416.0,6343868416.0,0.0,,0.0,0.0,True,13
hard,adaptive_v3,900,0.6,0.2,10,10,1.0,0,0,0,0.00835,0.009940000000000001,1.0,1.0,2846158848.0,2846158848.0,0.0,,0.0,0.0,True,14
hard,adaptive_v2,900,1.0,0.4,10,10,1.0,0,0,0,0.0084,0.01206,1.0,1.0,4285804544.0,4285804544.0,0.0,,0.0,0.0,True,15
hard,adaptive_v3,900,1.0,0.2,10,10,1.0,0,0,0,0.00845,0.01328,1.0,1.0,2846158848.0,2846158848.0,0.0,,0.0,0.0,True,16
hard,adaptive_v2,900,0.8,0.2,10,10,1.0,0,0,0,0.008549999999999999,0.009309999999999999,1.0,1.0,4285804544.0,4285804544.0,0.0,,0.0,0.0,True,17
hard,both,900,1.0,0.4,10,10,1.0,0,0,0,0.00855,0.0098,1.0,1.0,6343868416.0,6343868416.0,0.0,,0.0,0.0,True,18
hard,adaptive_v3,900,0.8,0.2,10,10,1.0,0,0,0,0.0086,0.01005,1.0,1.0,2846158848.0,2846158848.0,0.0,,0.0,0.0,True,19
hard,szwarc,900,1.0,0.2,10,10,1.0,0,0,0,0.0087,0.01092,1.0,1.0,6345154560.0,6345154560.0,0.0,,0.0,0.0,True,20
hard,adaptive_v3,900,1.0,0.4,10,10,1.0,0,0,0,0.008799999999999999,0.00984,1.0,1.0,2846158848.0,2846158848.0,0.0,,0.0,0.0,True,21
hard,lawler,900,1.0,0.2,10,10,1.0,0,0,0,0.00895,0.01065,1.0,1.0,9565642752.0,9565642752.0,0.0,,0.0,0.0,True,22
hard,szwarc,900,1.0,0.4,10,10,1.0,0,0,0,0.009049999999999999,0.01191,1.0,1.0,6345154560.0,6345154560.0,0.0,,0.0,0.0,True,23
hard,lawler,900,0.6,0.2,10,10,1.0,0,0,0,0.009149999999999998,0.009949999999999999,1.0,1.0,9565642752.0,9565642752.0,0.0,,0.0,0.0,True,24
hard,lawler,900,0.4,0.2,10,10,1.0,0,0,0,0.015349999999999999,0.04194,1.5,9.0,9565642752.0,9565642752.0,0.0,,0.0,0.0,True,25
hard,adaptive_v1,900,0.4,0.2,10,10,1.0,0,0,0,0.01745,0.04128,1.5,9.0,9566363648.0,9566363648.0,0.0,,0.0,0.0,True,26
hard,adaptive_v2,900,0.4,0.2,10,10,1.0,0,0,0,0.0187,0.052809999999999996,1.5,9.0,4285804544.0,4285804544.0,0.0,,0.0,0.0,True,27
hard,adaptive_v3,900,0.4,0.2,10,10,1.0,0,0,0,0.02135,0.05343,1.5,9.0,2846158848.0,2846158848.0,0.0,,0.0,0.0,True,28
hard,both,900,0.4,0.2,10,10,1.0,0,0,0,0.02195,0.06537,1.5,9.0,6343868416.0,6343868416.0,0.0,,0.0,0.0,True,29
hard,adaptive_v1,900,0.8,0.4,10,10,1.0,0,0,0,0.0676,0.1388299999999999,15.0,43.39999999999995,9566363648.0,9566363648.0,0.0,,0.0,0.0,True,30
hard,lawler,900,0.8,0.4,10,10,1.0,0,0,0,0.07164999999999999,0.14832999999999985,15.0,43.39999999999995,9565642752.0,9565642752.0,0.0,,0.0,0.0,True,31
hard,both,900,0.8,0.4,10,10,1.0,0,0,0,0.0904,0.19557999999999987,14.0,39.99999999999996,6343868416.0,6343868416.0,0.0,,0.0,0.0,True,32
hard,adaptive_v3,900,0.8,0.4,10,10,1.0,0,0,0,0.09609999999999999,0.7393199999999999,16.5,151.19999999999996,2846158848.0,2846158848.0,0.0,,0.0,0.0,True,33
hard,adaptive_v2,900,0.8,0.4,10,10,1.0,0,0,0,0.0965,0.7967799999999996,16.5,160.49999999999991,4285804544.0,4285804544.0,0.0,,0.0,0.0,True,34
hard,both,900,0.6,0.8,10,10,1.0,0,0,0,5.31325,6.52182,1108.5,1525.2,6343868416.0,6343868416.0,0.15002732828503546,,0.0,0.0,True,35
hard,adaptive_v1,900,1.0,0.8,10,10,1.0,0,0,0,5.5163,5.80519,965.0,1072.6,9566363648.0,9566363648.0,0.04596340224583367,,0.0,0.0,True,36
hard,lawler,900,1.0,0.8,10,10,1.0,0,0,0,5.6021,5.96078,961.5,1072.2,9565642752.0,9565642752.0,0.046124444225966725,,0.0,0.0,True,37
hard,both,900,0.8,0.8,10,10,1.0,0,0,0,5.60505,5.75241,813.0,902.4,6343868416.0,6343868416.0,0.10014463059956957,,0.0,0.0,True,38
hard,both,900,1.0,0.8,10,10,1.0,0,0,0,5.6259999999999994,5.92521,713.0,820.1,6343868416.0,6343868416.0,0.08330221205736961,,0.0,0.0,True,39
hard,szwarc,900,0.8,0.8,10,10,1.0,0,0,0,5.81645,6.58202,1081.0,1219.1,6345154560.0,6345154560.0,0.06933422305335887,,0.0,0.0,True,40
hard,adaptive_v1,900,0.8,0.8,10,10,1.0,0,0,0,6.10505,6.46609,1092.5,1227.9,9566363648.0,9566363648.0,0.057533110451916614,,0.0,0.0,True,41
hard,lawler,900,0.8,0.8,10,10,1.0,0,0,0,6.2736,6.56143,1086.5,1222.3,9565642752.0,9565642752.0,0.05818436226364901,,0.0,0.0,True,42
hard,szwarc,900,1.0,0.8,10,10,1.0,0,0,0,6.3376,6.50636,945.5,1098.7,6345154560.0,6345154560.0,0.04817971402386953,,0.0,0.0,True,43
hard,szwarc,900,0.6,0.8,10,10,1.0,0,0,0,6.3445,8.37887,1587.0,2190.5,6345154560.0,6345154560.0,0.07827445833518709,,0.0,0.0,True,44
hard,szwarc,900,0.4,0.2,10,10,1.0,0,0,0,6.884,15.397459999999999,449.5,900.0,6345154560.0,6345154560.0,0.0,,0.0,0.0,True,45
hard,adaptive_v1,900,0.6,0.8,10,10,1.0,0,0,0,7.3847000000000005,8.37281,1488.0,1883.6,9566363648.0,9566363648.0,0.08289846007208174,,0.0,0.0,True,46
hard,adaptive_v1,900,1.0,0.6,10,10,1.0,0,0,0,7.40465,11.820849999999998,2582.5,4323.799999999999,9566363648.0,9566363648.0,0.13861964635644608,,0.0,0.0,True,47
hard,lawler,900,0.6,0.8,10,10,1.0,0,0,0,7.6287,8.87471,1487.5,1867.4,9565642752.0,9565642752.0,0.0841125546755448,,0.0,0.0,True,48
hard,lawler,900,1.0,0.6,10,10,1.0,0,0,0,7.6530000000000005,11.781639999999998,2569.0,4268.2,9565642752.0,9565642752.0,0.1366542431987294,,0.0,0.0,True,49
hard,both,900,1.0,0.6,10,10,1.0,0,0,0,8.408100000000001,15.3232,2294.0,4265.7,6343868416.0,6343868416.0,0.2484368077180767,,0.0,0.0,True,50
hard,adaptive_v2,900,1.0,0.8,10,10,1.0,0,0,0,8.923,9.95582,1001.0,1116.4,4285804544.0,4285804544.0,0.03958455231493984,,0.0,0.0,True,51
hard,adaptive_v2,900,0.8,0.8,10,10,1.0,0,0,0,9.073350000000001,9.71386,1126.5,1318.3999999999999,4285804544.0,4285804544.0,0.050649237032864065,,0.0,0.0,True,52
hard,adaptive_v3,900,1.0,0.8,10,10,1.0,0,0,0,9.57675,10.102609999999999,997.0,1130.2,2846158848.0,2846158848.0,0.04206277386941193,,0.0,0.0,True,53
hard,adaptive_v3,900,0.8,0.8,10,10,1.0,0,0,0,9.794599999999999,12.10037,1175.0,1373.5,2846158848.0,2846158848.0,0.06288051191243911,,0.0,0.0,True,54
hard,adaptive_v2,900,0.6,0.8,10,10,1.0,0,0,0,9.9692,11.32067,1565.5,2075.7,4285804544.0,4285804544.0,0.06875698730380586,,0.0,0.0,True,55
hard,adaptive_v3,900,0.6,0.8,10,10,1.0,0,0,0,10.665099999999999,11.50434,1563.5,2030.6,2846158848.0,2846158848.0,0.08251387823018497,,0.0,0.0,True,56
hard,szwarc,900,1.0,0.6,10,10,1.0,0,0,0,12.32325,23.515729999999994,3463.5,6591.099999999999,6345154560.0,6345154560.0,0.10516840484665796,,0.0,0.0,True,57
hard,adaptive_v2,900,1.0,0.6,10,10,1.0,0,0,0,13.779900000000001,23.00134,2960.5,5186.699999999999,4285804544.0,4285804544.0,0.10722010626587802,,0.0,0.0,True,58
hard,adaptive_v3,900,1.0,0.6,10,10,1.0,0,0,0,13.95435,21.532879999999995,2997.0,5140.599999999999,2846158848.0,2846158848.0,0.12062807642429832,,0.0,0.0,True,59
hard,szwarc,900,0.8,0.4,10,10,1.0,0,0,0,14.20115,14.96327,899.0,926.5999999999999,6345154560.0,6345154560.0,0.0,,0.0,0.0,True,60
hard,lawler,900,0.4,0.8,10,10,1.0,0,0,0,76.0711,187.9613599999998,23528.5,51490.19999999995,9565642752.0,9565642752.0,0.30515486510505385,,0.0,0.0,True,61
hard,adaptive_v1,900,0.4,0.8,10,10,1.0,0,0,0,76.3031,188.82163999999977,23752.5,51992.19999999995,9566363648.0,9566363648.0,0.3032140919536236,,0.0,0.0,True,62
hard,both,900,0.4,0.8,10,10,1.0,0,0,0,129.78375,375.9207799999994,31072.0,73848.09999999992,6343868416.0,6343868416.0,0.4446703957463536,,0.0,0.0,True,63
hard,adaptive_v2,900,0.4,0.8,10,10,1.0,0,0,0,212.87099999999998,544.821799999999,36886.0,79527.5999999999,4285804544.0,4285804544.0,0.201316667699183,,0.0,0.0,True,64
hard,adaptive_v3,900,0.4,0.8,10,10,1.0,0,0,0,214.0177,632.6268499999987,39697.5,90202.89999999988,2846158848.0,2846158848.0,0.2125062624839134,,0.0,0.0,True,65
hard,lawler,900,0.8,0.6,10,10,1.0,0,0,0,229.54475,740.9566499999997,69680.0,166621.09999999995,9565642752.0,9565642752.0,0.3552474436918207,,0.0,0.0,True,66
hard,adaptive_v1,900,0.8,0.6,10,10,1.0,0,0,0,233.99085,749.3272099999998,70170.5,167627.49999999997,9566363648.0,9566363648.0,0.35361714683449563,,0.0,0.0,True,67
hard,szwarc,900,0.4,0.8,10,10,1.0,0,0,0,243.40859999999998,637.714699999999,49690.5,107707.99999999987,6345154560.0,6345154560.0,0.17585732747020835,,0.0,0.0,True,68
hard,both,900,0.8,0.6,10,10,1.0,0,0,0,450.40535,1451.2420699999993,96673.5,245174.19999999992,6343868416.0,6343868416.0,0.500824851365042,,0.0,0.0,True,69
hard,adaptive_v2,900,0.8,0.6,10,10,1.0,0,0,0,630.0508,3040.9296099999997,105391.5,315111.49999999994,4285804544.0,4285804544.0,0.2146907474111354,,0.0,0.0,True,70
hard,lawler,900,0.6,0.4,10,10,1.0,0,0,0,661.7271499999999,1435.47803,175876.0,352362.2,9565642752.0,9565642752.0,0.33873473977012214,,0.0,0.0,True,71
hard,adaptive_v1,900,0.6,0.4,10,10,1.0,0,0,0,663.2972500000001,1441.08114,176142.5,352754.3,9566363648.0,9566363648.0,0.3366526734682306,,0.0,0.0,True,72
hard,adaptive_v3,900,0.8,0.6,10,10,1.0,0,0,0,705.3237,2556.445419999999,112283.0,297756.8999999999,2846158848.0,2846158848.0,0.22669400675769263,,0.0,0.0,True,73
hard,szwarc,900,0.8,0.6,10,10,1.0,0,0,0,834.6431,3304.5704299999993,151479.0,412142.79999999993,6345154560.0,6345154560.0,0.20113313259622256,,0.0,0.0,True,74
hard,both,900,0.6,0.4,10,10,1.0,0,0,0,965.1932999999999,2061.49649,215281.5,391688.4,6343868416.0,6343868416.0,0.3876345235506142,,0.0,0.0,True,75
hard,both,900,0.2,0.2,10,10,1.0,0,0,0,1556.69725,3217.00414,420612.0,784562.7999999999,193323008.0,193650688.0,0.16001284974624558,,0.0,0.0,True,76
hard,adaptive_v3,900,0.6,0.4,10,10,1.0,0,0,0,1689.07085,3100.0841399999995,259785.0,413891.39999999997,2846158848.0,2846158848.0,0.13080256327301393,,0.0,0.0,True,77
hard,adaptive_v2,900,0.6,0.4,10,10,1.0,0,0,0,1715.0133999999998,3494.0193099999997,250337.5,426006.49999999994,4285804544.0,4285804544.0,0.11478409315696513,,0.0,0.0,True,78
hard,lawler,900,0.2,0.2,10,10,1.0,0,0,0,1818.02565,2878.89382,586792.0,850073.6,277737472.0,277737472.0,0.14547006559296555,,0.0,0.0,True,79
hard,adaptive_v1,900,0.2,0.2,10,10,1.0,0,0,0,1825.6658499999999,2876.5114899999994,588076.5,849085.6,277868544.0,277868544.0,0.14450780027881616,,0.0,0.0,True,80
