n,R,T,seed,instance_path,shared_work_dir,data_mode,ours_exe,ours_reconstruct_status,ours_reconstruct_objective,ours_reconstruct_reported_time_ms,ours_reconstruct_wall_time_ms,ours_reconstruction_success,ours_reconstructed_order_cost,ours_order_length,ours_reconstruct_memo_used_bytes,ours_reconstruct_peak_working_set_bytes,article_status,article_objective,article_wall_time_ms,article_memo_bytes,article_reported_ram_bytes,article_peak_working_set_bytes,ratio_ours_reconstruct_wall_to_article,ratio_ours_reconstruct_memo_to_article_memo,ratio_ours_reconstruct_peak_to_article_peak,objective_comparison_status,objective_match,notes,ours_reconstruct_run_line,ours_reconstruct_run_n,ours_reconstruct_run_seed,ours_reconstruct_run_input,ours_reconstruct_run_decomp,ours_reconstruct_run_memo_backend,ours_reconstruct_run_use_ub,ours_reconstruct_run_use_lb,ours_reconstruct_run_terminal_rules,ours_reconstruct_run_position_filtering_enabled,ours_reconstruct_run_enable_lawler_basic_rules,ours_reconstruct_run_enable_simple_lb,ours_reconstruct_run_enable_lb_memo,ours_reconstruct_run_enable_edd_ub,ours_reconstruct_run_ub_depth_limit,ours_reconstruct_run_lb_depth_limit,ours_reconstruct_run_terminal_all_tardy_spt,ours_reconstruct_run_terminal_edd_at_most_one_tardy,ours_reconstruct_run_enable_memo,ours_reconstruct_run_enable_exact_memo,ours_reconstruct_run_memo_full_key_verification,ours_reconstruct_run_memo_memory_limit_mb,ours_reconstruct_run_cost,ours_reconstruct_run_reconstruction_success,ours_reconstruct_run_reconstructed_order_cost,ours_reconstruct_run_time_ms,ours_reconstruct_run_nodes,ours_reconstruct_run_max_depth,ours_reconstruct_run_memo_hits,ours_reconstruct_run_memo_misses,ours_reconstruct_run_memo_exact_hits,ours_reconstruct_run_memo_lb_hits,ours_reconstruct_run_rule4,ours_reconstruct_run_valid_pos,ours_reconstruct_run_valid_pos_pruned_3a,ours_reconstruct_run_valid_pos_pruned_3b,ours_reconstruct_run_memo_rejected,ours_reconstruct_run_memo_forced_evict,ours_reconstruct_run_lufo_passes,ours_reconstruct_run_terminal_spt,ours_reconstruct_run_terminal_edd,ours_reconstruct_run_memo_peak,ours_reconstruct_run_memo_final,ours_reconstruct_run_memo_evictions,ours_reconstruct_run_memo_clean_time_ms,ours_reconstruct_run_reconstruction_time_ms,ours_reconstruct_run_reconstruction_repairs,ours_reconstruct_run_reconstruction_trace_hits,ours_reconstruct_run_reconstruction_trace_fallbacks,ours_reconstruct_run_memo_used_mb,ours_reconstruct_run_memo_bytes_per_entry,article_raw_metrics,article_metric_TT,article_metric_time,article_metric_RAM,article_metric_NbBytesMem,article_metric_NbBytesMem2,article_metric_NbEntryMem,article_metric_NbEntryMem2,article_metric_NbJobsMem,article_metric_Hits,article_metric_Hits2,article_metric_Miss,article_metric_Miss2,article_metric_All,article_metric_MerL,article_metric_szMerL,article_metric_MerR,article_metric_szMerR,article_metric_MovL,article_metric_MovR,article_metric_MinRatio,source_file,invalid_reason
800,1.0,0.8,6,D:\test2\results\article_code_comparison\data\800\SDT_800_1_0.8_7.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,4719241,7.9089,62.46,,,800,217600,2072576,ERROR,,59.796,,,1880064,1.044551,,1.102397,NOT_COMPARABLE_ERROR,,,[run] n=800 seed=6 input=D:\test2\results\article_code_comparison\data\800\SDT_800_1_0.8_7.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=4719241 time_ms=7.9089 nodes=850 max_depth=799 memo_hits=68 memo_misses=1699 memo_exact_hits=68 memo_lb_hits=0 rule4=1 valid_pos=127823 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=14 terminal_edd=214 memo_peak=850 memo_final=850 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=3.3233 reconstruction_repairs=0 reconstruction_trace_hits=520 reconstruction_trace_fallbacks=0 memo_used_mb=0.20752 memo_bytes_per_entry=256,800,6,D:\test2\results\article_code_comparison\data\800\SDT_800_1_0.8_7.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,4719241,,,7.9089,850,799,68,1699,68,0,1,127823,0,0,0,0,0,14,214,850,850,0,0,3.3233,0,520,0,0.20752,256,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
800,1.0,0.8,7,D:\test2\results\article_code_comparison\data\800\SDT_800_1_0.8_8.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,4629147,7.1855,62.668,,,800,212480,2326528,ERROR,,60.213,,,1814528,1.040772,,1.282167,NOT_COMPARABLE_ERROR,,,[run] n=800 seed=7 input=D:\test2\results\article_code_comparison\data\800\SDT_800_1_0.8_8.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=4629147 time_ms=7.1855 nodes=830 max_depth=799 memo_hits=41 memo_misses=1659 memo_exact_hits=41 memo_lb_hits=0 rule4=1 valid_pos=73255 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=8 terminal_edd=229 memo_peak=830 memo_final=830 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=3.3642 reconstruction_repairs=0 reconstruction_trace_hits=514 reconstruction_trace_fallbacks=0 memo_used_mb=0.202637 memo_bytes_per_entry=256,800,7,D:\test2\results\article_code_comparison\data\800\SDT_800_1_0.8_8.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,4629147,,,7.1855,830,799,41,1659,41,0,1,73255,0,0,0,0,0,8,229,830,830,0,0,3.3642,0,514,0,0.202637,256,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
800,1.0,0.8,8,D:\test2\results\article_code_comparison\data\800\SDT_800_1_0.8_9.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,4777529,7.4965,62.498,,,800,187904,2019328,ERROR,,60.264,,,1777664,1.03707,,1.135945,NOT_COMPARABLE_ERROR,,,[run] n=800 seed=8 input=D:\test2\results\article_code_comparison\data\800\SDT_800_1_0.8_9.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=4777529 time_ms=7.4965 nodes=734 max_depth=799 memo_hits=14 memo_misses=1467 memo_exact_hits=14 memo_lb_hits=0 rule4=1 valid_pos=127617 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=18 terminal_edd=186 memo_peak=734 memo_final=734 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=3.2737 reconstruction_repairs=0 reconstruction_trace_hits=501 reconstruction_trace_fallbacks=0 memo_used_mb=0.179199 memo_bytes_per_entry=256,800,8,D:\test2\results\article_code_comparison\data\800\SDT_800_1_0.8_9.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,4777529,,,7.4965,734,799,14,1467,14,0,1,127617,0,0,0,0,0,18,186,734,734,0,0,3.2737,0,501,0,0.179199,256,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
800,1.0,0.8,9,D:\test2\results\article_code_comparison\data\800\SDT_800_1_0.8_10.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,4511192,8.3674,62.873,,,800,235777,2347008,ERROR,,60.022,,,1814528,1.047499,,1.293454,NOT_COMPARABLE_ERROR,,,[run] n=800 seed=9 input=D:\test2\results\article_code_comparison\data\800\SDT_800_1_0.8_10.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=4511192 time_ms=8.3674 nodes=921 max_depth=799 memo_hits=94 memo_misses=1841 memo_exact_hits=94 memo_lb_hits=0 rule4=1 valid_pos=140103 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=10 terminal_edd=241 memo_peak=921 memo_final=921 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=3.1765 reconstruction_repairs=0 reconstruction_trace_hits=506 reconstruction_trace_fallbacks=0 memo_used_mb=0.224854 memo_bytes_per_entry=256,800,9,D:\test2\results\article_code_comparison\data\800\SDT_800_1_0.8_10.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,4511192,,,8.3674,921,799,94,1841,94,0,1,140103,0,0,0,0,0,10,241,921,921,0,0,3.1765,0,506,0,0.224854,256,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
900,1.0,0.2,0,D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_1.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0216,62.54,,,900,192,1875968,ERROR,,60.24,,,1798144,1.038181,,1.04328,NOT_COMPARABLE_ERROR,,,[run] n=900 seed=0 input=D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_1.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0216 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0048 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=0.000183105 memo_bytes_per_entry=192,900,0,D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_1.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0216,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0048,0,0,0,0.000183105,192,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
900,1.0,0.2,1,D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_2.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0215,62.33,,,900,192,1875968,ERROR,,60.306,,,1814528,1.033562,,1.03386,NOT_COMPARABLE_ERROR,,,[run] n=900 seed=1 input=D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_2.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0215 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0049 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=0.000183105 memo_bytes_per_entry=192,900,1,D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_2.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0215,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0049,0,0,0,0.000183105,192,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
900,1.0,0.2,2,D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_3.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0224,62.508,,,900,192,1974272,ERROR,,60.177,,,1880064,1.038736,,1.050109,NOT_COMPARABLE_ERROR,,,[run] n=900 seed=2 input=D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_3.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0224 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.005 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=0.000183105 memo_bytes_per_entry=192,900,2,D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_3.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0224,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.005,0,0,0,0.000183105,192,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
900,1.0,0.2,3,D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_4.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0214,62.784,,,900,192,2224128,ERROR,,60.198,,,1880064,1.042958,,1.183007,NOT_COMPARABLE_ERROR,,,[run] n=900 seed=3 input=D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_4.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0214 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0055 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=0.000183105 memo_bytes_per_entry=192,900,3,D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_4.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0214,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0055,0,0,0,0.000183105,192,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
900,1.0,0.2,4,D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_5.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0223,62.663,,,900,192,2068480,ERROR,,60.234,,,1835008,1.040326,,1.127232,NOT_COMPARABLE_ERROR,,,[run] n=900 seed=4 input=D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_5.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0223 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0049 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=0.000183105 memo_bytes_per_entry=192,900,4,D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_5.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0223,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0049,0,0,0,0.000183105,192,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
900,1.0,0.2,5,D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_6.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0219,62.522,,,900,192,2019328,ERROR,,60.283,,,1810432,1.037141,,1.115385,NOT_COMPARABLE_ERROR,,,[run] n=900 seed=5 input=D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_6.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0219 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0049 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=0.000183105 memo_bytes_per_entry=192,900,5,D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_6.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0219,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0049,0,0,0,0.000183105,192,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
900,1.0,0.2,6,D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_7.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0214,62.69,,,900,192,2310144,ERROR,,60.285,,,1814528,1.039894,,1.273138,NOT_COMPARABLE_ERROR,,,[run] n=900 seed=6 input=D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_7.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0214 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0048 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=0.000183105 memo_bytes_per_entry=192,900,6,D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_7.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0214,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0048,0,0,0,0.000183105,192,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
900,1.0,0.2,7,D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_8.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0228,62.566,,,900,192,2019328,ERROR,,60.198,,,1785856,1.039337,,1.130734,NOT_COMPARABLE_ERROR,,,[run] n=900 seed=7 input=D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_8.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0228 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0048 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=0.000183105 memo_bytes_per_entry=192,900,7,D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_8.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0228,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0048,0,0,0,0.000183105,192,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
900,1.0,0.2,8,D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_9.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0211,62.5,,,900,192,2027520,ERROR,,60.432,,,1814528,1.03422,,1.117381,NOT_COMPARABLE_ERROR,,,[run] n=900 seed=8 input=D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_9.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0211 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0049 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=0.000183105 memo_bytes_per_entry=192,900,8,D:\test2\results\article_code_comparison\data\900\SDT_900_1_0.2_9.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0211,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0049,0,0,0,0.000183105,192,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
