instance_key,bounds_mode,n,R,T,seed,objective_match,time_ratio,node_ratio,memory_ratio,bound_time_share,memo_lb_hit_rate
50|R=0.4|T=0.6|seed=6,edd_ub,50,0.4,0.6,6,True,1.0133426966292136,1.0,1.0201207243460764,0.0,
50|R=0.4|T=0.6|seed=7,edd_ub,50,0.4,0.6,7,True,1.0041455073064567,0.981029810298103,1.0201207243460764,0.0,
50|R=0.4|T=0.6|seed=8,edd_ub,50,0.4,0.6,8,True,1.016517691642295,0.9983722192078134,1.0180722891566265,0.0,
50|R=0.4|T=0.6|seed=9,edd_ub,50,0.4,0.6,9,True,0.9660951647081486,0.9227053140096618,1.0180722891566265,0.0,
50|R=0.4|T=0.6|seed=0,simple_lb_edd_ub,50,0.4,0.6,0,True,1.0959631571988895,0.9205495818399044,1.0389344262295082,0.03930675352353379,
50|R=0.4|T=0.6|seed=1,simple_lb_edd_ub,50,0.4,0.6,1,True,1.0802789731414155,0.9361702127659575,1.0389344262295082,0.03956043956043956,
50|R=0.4|T=0.6|seed=2,simple_lb_edd_ub,50,0.4,0.6,2,True,1.0646247054863685,0.8627450980392157,1.0389344262295082,0.038570976920644956,
50|R=0.4|T=0.6|seed=3,simple_lb_edd_ub,50,0.4,0.6,3,True,1.1037855333520967,0.9480440097799511,1.0201207243460764,0.039204436794798236,
50|R=0.4|T=0.6|seed=4,simple_lb_edd_ub,50,0.4,0.6,4,True,1.1266546329723224,0.9543147208121827,1.0201207243460764,0.03960836671117045,
50|R=0.4|T=0.6|seed=5,simple_lb_edd_ub,50,0.4,0.6,5,True,0.597107438016529,0.8403361344537815,1.0201207243460764,0.04022491349480969,
50|R=0.4|T=0.6|seed=6,simple_lb_edd_ub,50,0.4,0.6,6,True,1.089747191011236,0.9252669039145908,1.0201207243460764,0.04188684108776904,
50|R=0.4|T=0.6|seed=7,simple_lb_edd_ub,50,0.4,0.6,7,True,1.0539952326665976,0.8373983739837398,1.0201207243460764,0.03942969518190757,
50|R=0.4|T=0.6|seed=8,simple_lb_edd_ub,50,0.4,0.6,8,True,1.1390616633027144,0.9696147585458491,1.0180722891566265,0.04207500090406104,
50|R=0.4|T=0.6|seed=9,simple_lb_edd_ub,50,0.4,0.6,9,True,1.0514351762666152,0.8502415458937198,1.0180722891566265,0.039391718578233786,
50|R=0.4|T=0.6|seed=0,simple_lb_lb_memo_edd_ub,50,0.4,0.6,0,True,1.1166101097351373,0.9205495818399044,1.0420081967213115,0.05817579034613411,0.0
50|R=0.4|T=0.6|seed=1,simple_lb_lb_memo_edd_ub,50,0.4,0.6,1,True,1.1528416679032496,0.9361702127659575,1.0420081967213115,0.0628137469429785,0.0
50|R=0.4|T=0.6|seed=2,simple_lb_lb_memo_edd_ub,50,0.4,0.6,2,True,1.1851228542578258,0.8627450980392157,1.0420081967213115,0.06532235160465777,0.0
50|R=0.4|T=0.6|seed=3,simple_lb_lb_memo_edd_ub,50,0.4,0.6,3,True,1.151092973074397,0.9480440097799511,1.0241448692152917,0.05711316679571295,0.0
50|R=0.4|T=0.6|seed=4,simple_lb_lb_memo_edd_ub,50,0.4,0.6,4,True,1.175591656638588,0.9543147208121827,1.0241448692152917,0.05868804913418067,0.0
50|R=0.4|T=0.6|seed=5,simple_lb_lb_memo_edd_ub,50,0.4,0.6,5,True,0.650051652892562,0.8403361344537815,1.0241448692152917,0.05985962124221957,0.0
50|R=0.4|T=0.6|seed=6,simple_lb_lb_memo_edd_ub,50,0.4,0.6,6,True,1.1661516853932585,0.9252669039145908,1.0241448692152917,0.06190533542093219,0.0
50|R=0.4|T=0.6|seed=7,simple_lb_lb_memo_edd_ub,50,0.4,0.6,7,True,1.1435381904860606,0.8373983739837398,1.0241448692152917,0.054014863150262826,0.0
50|R=0.4|T=0.6|seed=8,simple_lb_lb_memo_edd_ub,50,0.4,0.6,8,True,1.2137002100753798,0.9696147585458491,1.0240963855421688,0.0597997624300017,0.0
50|R=0.4|T=0.6|seed=9,simple_lb_lb_memo_edd_ub,50,0.4,0.6,9,True,1.1554613754575227,0.8502415458937198,1.0240963855421688,0.053517839279759914,0.0
100|R=0.2|T=0.6|seed=0,simple_lb,100,0.2,0.6,0,True,1.147803256795107,0.994103556292611,1.5248397435897436,0.05990305716348328,
100|R=0.2|T=0.6|seed=1,simple_lb,100,0.2,0.6,1,True,1.1485552886684245,0.9950473861204525,1.3506032647267565,0.05959209253532065,
100|R=0.2|T=0.6|seed=2,simple_lb,100,0.2,0.6,2,True,1.2084989487576923,0.9914031317163033,1.3506032647267565,0.061742034617191764,
100|R=0.2|T=0.6|seed=3,simple_lb,100,0.2,0.6,3,True,1.147871365523905,0.9874768089053804,1.3506032647267565,0.061326269516244335,
100|R=0.2|T=0.6|seed=4,simple_lb,100,0.2,0.6,4,True,1.1118957481756848,0.9311662833175484,1.0031529164477142,0.05856634058489313,
100|R=0.2|T=0.6|seed=5,simple_lb,100,0.2,0.6,5,True,1.1717355365086433,0.9585072738772928,1.0031529164477142,0.06451805851204194,
100|R=0.2|T=0.6|seed=6,simple_lb,100,0.2,0.6,6,True,1.1578691007205928,0.9394021493723471,1.0031529164477142,0.06620145986890244,
100|R=0.2|T=0.6|seed=7,simple_lb,100,0.2,0.6,7,True,1.20793381521365,0.9679703949467237,1.0031529164477142,0.0647412216873764,
100|R=0.2|T=0.6|seed=8,simple_lb,100,0.2,0.6,8,True,1.1871987978806453,0.9934970736831574,1.0031529164477142,0.06345434452841327,
100|R=0.2|T=0.6|seed=9,simple_lb,100,0.2,0.6,9,True,1.1289427091302542,0.9385049978270317,1.0031529164477142,0.057853159851301114,
100|R=0.2|T=0.6|seed=0,simple_lb_lb_memo,100,0.2,0.6,0,True,1.19361388918398,0.994103556292611,1.529647435897436,0.07584665381661725,0.0
100|R=0.2|T=0.6|seed=1,simple_lb_lb_memo,100,0.2,0.6,1,True,1.1930232922048962,0.9950473861204525,1.3548616039744499,0.07492712230664048,0.0
100|R=0.2|T=0.6|seed=2,simple_lb_lb_memo,100,0.2,0.6,2,True,1.2181263843914816,0.9914031317163033,1.3548616039744499,0.07879961196524485,0.0
100|R=0.2|T=0.6|seed=3,simple_lb_lb_memo,100,0.2,0.6,3,True,1.1906050973730928,0.9874768089053804,1.3548616039744499,0.07924356947096882,0.0
100|R=0.2|T=0.6|seed=4,simple_lb_lb_memo,100,0.2,0.6,4,True,1.1344614841875693,0.9311662833175484,1.0031529164477142,0.07316816698063013,0.0
100|R=0.2|T=0.6|seed=5,simple_lb_lb_memo,100,0.2,0.6,5,True,1.2132264727344688,0.9585072738772928,1.0031529164477142,0.07840178877867601,0.0
100|R=0.2|T=0.6|seed=6,simple_lb_lb_memo,100,0.2,0.6,6,True,1.1531340313919747,0.9394021493723471,1.0031529164477142,0.07819560036147385,0.0
100|R=0.2|T=0.6|seed=7,simple_lb_lb_memo,100,0.2,0.6,7,True,1.2198517480454345,0.9679703949467237,1.0031529164477142,0.07897614188899807,0.0
100|R=0.2|T=0.6|seed=8,simple_lb_lb_memo,100,0.2,0.6,8,True,1.2096994212681902,0.9934970736831574,1.0031529164477142,0.07917672054332026,0.0
100|R=0.2|T=0.6|seed=9,simple_lb_lb_memo,100,0.2,0.6,9,True,1.168389837300633,0.9385049978270317,1.0031529164477142,0.07270607016799911,0.0
100|R=0.2|T=0.6|seed=0,edd_ub,100,0.2,0.6,0,True,1.0053419938384958,0.9994472084024323,1.529647435897436,0.0,
100|R=0.2|T=0.6|seed=1,edd_ub,100,0.2,0.6,1,True,1.0061164532004288,0.9992662794252523,1.3548616039744499,0.0,
100|R=0.2|T=0.6|seed=2,edd_ub,100,0.2,0.6,2,True,1.0015193136999125,0.999385937979736,1.3548616039744499,0.0,
100|R=0.2|T=0.6|seed=3,edd_ub,100,0.2,0.6,3,True,0.9968481715944341,0.9997680890538033,1.3548616039744499,0.0,
100|R=0.2|T=0.6|seed=4,edd_ub,100,0.2,0.6,4,True,1.0248588112102728,0.9976999052902178,1.0031529164477142,0.0,
100|R=0.2|T=0.6|seed=5,edd_ub,100,0.2,0.6,5,True,1.036403514196546,0.996584440227704,1.0031529164477142,0.0,
100|R=0.2|T=0.6|seed=6,edd_ub,100,0.2,0.6,6,True,1.0238318046695343,0.9992775219001174,1.0031529164477142,0.0,
100|R=0.2|T=0.6|seed=7,edd_ub,100,0.2,0.6,7,True,1.07789783809477,0.9999361960058699,1.0031529164477142,0.0,
100|R=0.2|T=0.6|seed=8,edd_ub,100,0.2,0.6,8,True,1.0224892149880294,0.999549797408834,1.0031529164477142,0.0,
100|R=0.2|T=0.6|seed=9,edd_ub,100,0.2,0.6,9,True,1.0405036175654112,0.9967405475880052,1.0031529164477142,0.0,
100|R=0.2|T=0.6|seed=0,simple_lb_edd_ub,100,0.2,0.6,0,True,1.197237946367596,0.9910632025059886,1.529647435897436,0.05937411268405468,
100|R=0.2|T=0.6|seed=1,simple_lb_edd_ub,100,0.2,0.6,1,True,1.179503329134425,0.9888719046163252,1.3548616039744499,0.058920688408560996,
100|R=0.2|T=0.6|seed=2,simple_lb_edd_ub,100,0.2,0.6,2,True,1.2016134395318263,0.9817316548971446,1.3548616039744499,0.06319845037144256,
100|R=0.2|T=0.6|seed=3,simple_lb_edd_ub,100,0.2,0.6,3,True,1.172349799272242,0.9708951762523191,1.3548616039744499,0.06194930498773508,
100|R=0.2|T=0.6|seed=4,simple_lb_edd_ub,100,0.2,0.6,4,True,1.1267237573398288,0.9219997294006224,1.0031529164477142,0.057963906260887356,
100|R=0.2|T=0.6|seed=5,simple_lb_edd_ub,100,0.2,0.6,5,True,1.1838727897130183,0.9377609108159393,1.0031529164477142,0.0624984764538113,
100|R=0.2|T=0.6|seed=6,simple_lb_edd_ub,100,0.2,0.6,6,True,1.1322454088425356,0.9230560823625034,1.0031529164477142,0.06239913230972997,
100|R=0.2|T=0.6|seed=7,simple_lb_edd_ub,100,0.2,0.6,7,True,1.2218534362655915,0.9604415236393798,1.0031529164477142,0.06320886963170638,
100|R=0.2|T=0.6|seed=8,simple_lb_edd_ub,100,0.2,0.6,8,True,1.1985680828836522,0.9882447101195538,1.0031529164477142,0.06242954715734252,
100|R=0.2|T=0.6|seed=9,simple_lb_edd_ub,100,0.2,0.6,9,True,1.1344364539844223,0.9172099087353325,1.0031529164477142,0.05820884019062544,
100|R=0.2|T=0.6|seed=0,simple_lb_lb_memo_edd_ub,100,0.2,0.6,0,True,1.2256446056485513,0.9910632025059886,1.529647435897436,0.07486992548420408,0.0
100|R=0.2|T=0.6|seed=1,simple_lb_lb_memo_edd_ub,100,0.2,0.6,1,True,1.2104787537848853,0.9888719046163252,1.3548616039744499,0.0743136462793892,0.0
100|R=0.2|T=0.6|seed=2,simple_lb_lb_memo_edd_ub,100,0.2,0.6,2,True,1.2633886322595826,0.9817316548971446,1.3548616039744499,0.07726818128444231,0.0
100|R=0.2|T=0.6|seed=3,simple_lb_lb_memo_edd_ub,100,0.2,0.6,3,True,1.2176717113814748,0.9708951762523191,1.3548616039744499,0.07627294769657084,0.0
100|R=0.2|T=0.6|seed=4,simple_lb_lb_memo_edd_ub,100,0.2,0.6,4,True,1.1658314462279473,0.9219997294006224,1.0131371518654755,0.07198385899181668,0.0
100|R=0.2|T=0.6|seed=5,simple_lb_lb_memo_edd_ub,100,0.2,0.6,5,True,1.2281506767425656,0.9377609108159393,1.0131371518654755,0.07868774316127279,0.0
100|R=0.2|T=0.6|seed=6,simple_lb_lb_memo_edd_ub,100,0.2,0.6,6,True,1.2077467387357603,0.9230560823625034,1.0131371518654755,0.07623135340716605,0.0
100|R=0.2|T=0.6|seed=7,simple_lb_lb_memo_edd_ub,100,0.2,0.6,7,True,1.2684147121010965,0.9604415236393798,1.0131371518654755,0.07995664660522243,0.0
100|R=0.2|T=0.6|seed=8,simple_lb_lb_memo_edd_ub,100,0.2,0.6,8,True,1.2273107305776072,0.9882447101195538,1.0131371518654755,0.07921976689679533,0.0
100|R=0.2|T=0.6|seed=9,simple_lb_lb_memo_edd_ub,100,0.2,0.6,9,True,1.1952392402019716,0.9172099087353325,1.0131371518654755,0.07252976353760904,0.0
100|R=0.2|T=0.4|seed=0,simple_lb,100,0.2,0.4,0,True,1.1656083352539597,0.9873628993800667,1.2169086251067465,0.06291207854634712,
100|R=0.2|T=0.4|seed=1,simple_lb,100,0.2,0.4,1,True,1.150207800428572,0.9921405455386038,1.1825726141078838,0.059016704032334465,
100|R=0.2|T=0.4|seed=2,simple_lb,100,0.2,0.4,2,True,1.2139367109362191,0.9837017191337352,1.1825726141078838,0.06090791215321862,
100|R=0.2|T=0.4|seed=3,simple_lb,100,0.2,0.4,3,True,1.186049826895662,0.9585127201565558,1.1825726141078838,0.06706273573836548,
100|R=0.2|T=0.4|seed=4,simple_lb,100,0.2,0.4,4,True,1.1132158069393743,0.9289779757485771,1.0,0.05947508424280913,
100|R=0.2|T=0.4|seed=5,simple_lb,100,0.2,0.4,5,True,1.090242105372394,0.9185758513931889,1.0,0.06103237228604879,
100|R=0.2|T=0.4|seed=6,simple_lb,100,0.2,0.4,6,True,1.1045083274838874,0.9131028207461328,1.0,0.06103849209214992,
100|R=0.2|T=0.4|seed=7,simple_lb,100,0.2,0.4,7,True,1.1025019976028765,0.8988346144309447,1.0,0.06334035437380622,
100|R=0.2|T=0.4|seed=8,simple_lb,100,0.2,0.4,8,True,1.1717676063352924,0.9737038140643623,1.0014035087719297,0.06145132668133083,
100|R=0.2|T=0.4|seed=9,simple_lb,100,0.2,0.4,9,True,1.213404044991851,0.9746115953012505,1.0014035087719297,0.07514889962898946,
100|R=0.2|T=0.4|seed=0,simple_lb_lb_memo,100,0.2,0.4,0,True,1.191095710777496,0.9873628993800667,1.2186165670367208,0.07730596775915448,0.0
100|R=0.2|T=0.4|seed=1,simple_lb_lb_memo,100,0.2,0.4,1,True,1.1868543529130975,0.9921405455386038,1.1842323651452282,0.07548110130887534,0.0
100|R=0.2|T=0.4|seed=2,simple_lb_lb_memo,100,0.2,0.4,2,True,1.1884735202492211,0.9837017191337352,1.1842323651452282,0.07681589294336759,0.0
100|R=0.2|T=0.4|seed=3,simple_lb_lb_memo,100,0.2,0.4,3,True,1.1640689701989002,0.9585127201565558,1.1842323651452282,0.07760133893946197,0.0
100|R=0.2|T=0.4|seed=4,simple_lb_lb_memo,100,0.2,0.4,4,True,1.1471302308847688,0.9289779757485771,1.0014035087719297,0.0762362622299326,0.0
100|R=0.2|T=0.4|seed=5,simple_lb_lb_memo,100,0.2,0.4,5,True,1.1048327677635605,0.9185758513931889,1.0014035087719297,0.07667308505142535,0.0
100|R=0.2|T=0.4|seed=6,simple_lb_lb_memo,100,0.2,0.4,6,True,1.1225352562057305,0.9131028207461328,1.0014035087719297,0.07625950401478007,0.0
100|R=0.2|T=0.4|seed=7,simple_lb_lb_memo,100,0.2,0.4,7,True,1.135271008123585,0.8988346144309447,1.0014035087719297,0.07687908736326579,0.0
100|R=0.2|T=0.4|seed=8,simple_lb_lb_memo,100,0.2,0.4,8,True,1.1673199521864728,0.9737038140643623,1.0414035087719298,0.07881403480327424,0.0
100|R=0.2|T=0.4|seed=9,simple_lb_lb_memo,100,0.2,0.4,9,True,1.1942344171631623,0.9746115953012505,1.0414035087719298,0.07758562831383252,0.0
100|R=0.2|T=0.4|seed=0,edd_ub,100,0.2,0.4,0,True,0.9899544612841441,1.0,1.2672929120409906,0.0,
100|R=0.2|T=0.4|seed=1,edd_ub,100,0.2,0.4,1,True,1.0021117296985986,1.0,1.2315352697095436,0.0,
100|R=0.2|T=0.4|seed=2,edd_ub,100,0.2,0.4,2,True,1.015986227250369,1.0,1.2315352697095436,0.0,
100|R=0.2|T=0.4|seed=3,edd_ub,100,0.2,0.4,3,True,1.0380422238816103,1.0,1.2315352697095436,0.0,
100|R=0.2|T=0.4|seed=4,edd_ub,100,0.2,0.4,4,True,0.9996452571382565,0.9955456570155902,1.0414035087719298,0.0,
100|R=0.2|T=0.4|seed=5,edd_ub,100,0.2,0.4,5,True,1.022788829737555,0.9944272445820433,1.0414035087719298,0.0,
100|R=0.2|T=0.4|seed=6,edd_ub,100,0.2,0.4,6,True,1.0041158828409165,1.0,1.0414035087719298,0.0,
100|R=0.2|T=0.4|seed=7,edd_ub,100,0.2,0.4,7,True,0.9975029964043148,1.0,1.0414035087719298,0.0,
100|R=0.2|T=0.4|seed=8,edd_ub,100,0.2,0.4,8,True,0.992509214065146,1.0,1.055438596491228,0.0,
100|R=0.2|T=0.4|seed=9,edd_ub,100,0.2,0.4,9,True,0.9946164738571696,0.9958317544524441,1.055438596491228,0.0,
100|R=0.2|T=0.4|seed=0,simple_lb_edd_ub,100,0.2,0.4,0,True,1.2011253546536116,0.9785407725321889,1.2843723313407345,0.06018500138949541,
100|R=0.2|T=0.4|seed=1,simple_lb_edd_ub,100,0.2,0.4,1,True,1.1731722123351995,0.9839728771767606,1.2481327800829876,0.05999761177131383,
100|R=0.2|T=0.4|seed=2,simple_lb_edd_ub,100,0.2,0.4,2,True,1.1639367109362189,0.9723152489394954,1.2481327800829876,0.06127048747332315,
100|R=0.2|T=0.4|seed=3,simple_lb_edd_ub,100,0.2,0.4,3,True,1.1858054443011337,0.9373776908023483,1.2481327800829876,0.06056754884618247,
100|R=0.2|T=0.4|seed=4,simple_lb_edd_ub,100,0.2,0.4,4,True,1.116519192595183,0.9106656768126701,1.055438596491228,0.0597002145187749,
100|R=0.2|T=0.4|seed=5,simple_lb_edd_ub,100,0.2,0.4,5,True,1.073067463653062,0.8947368421052632,1.055438596491228,0.060935747166453905,
100|R=0.2|T=0.4|seed=6,simple_lb_edd_ub,100,0.2,0.4,6,True,1.0950322251292195,0.881255686988171,1.055438596491228,0.06002243557057735,
100|R=0.2|T=0.4|seed=7,simple_lb_edd_ub,100,0.2,0.4,7,True,1.0877197363164204,0.8886684849987603,1.055438596491228,0.06302273440309757,
100|R=0.2|T=0.4|seed=8,simple_lb_edd_ub,100,0.2,0.4,8,True,1.1501294949696186,0.9706495828367103,1.055438596491228,0.06199685609488877,
100|R=0.2|T=0.4|seed=9,simple_lb_edd_ub,100,0.2,0.4,9,True,1.173795719896337,0.9575596816976127,1.055438596491228,0.060693312696317205,
100|R=0.2|T=0.4|seed=0,simple_lb_lb_memo_edd_ub,100,0.2,0.4,0,True,1.2183553609320732,0.9785407725321889,1.2843723313407345,0.0759024670258705,0.0
100|R=0.2|T=0.4|seed=1,simple_lb_lb_memo_edd_ub,100,0.2,0.4,1,True,1.208921149984694,0.9839728771767606,1.2481327800829876,0.07454967617886772,0.0
100|R=0.2|T=0.4|seed=2,simple_lb_lb_memo_edd_ub,100,0.2,0.4,2,True,1.2291933103787507,0.9723152489394954,1.2481327800829876,0.07643877095046585,0.0
100|R=0.2|T=0.4|seed=3,simple_lb_lb_memo_edd_ub,100,0.2,0.4,3,True,1.2191433032380694,0.9373776908023483,1.2481327800829876,0.07784867922847342,0.0
100|R=0.2|T=0.4|seed=4,simple_lb_lb_memo_edd_ub,100,0.2,0.4,4,True,1.1527331553748574,0.9106656768126701,1.055438596491228,0.07607960225065367,0.0
100|R=0.2|T=0.4|seed=5,simple_lb_lb_memo_edd_ub,100,0.2,0.4,5,True,1.1332150306652968,0.8947368421052632,1.055438596491228,0.07484432234432235,0.0
100|R=0.2|T=0.4|seed=6,simple_lb_lb_memo_edd_ub,100,0.2,0.4,6,True,1.149352306808755,0.881255686988171,1.055438596491228,0.0760486355939261,0.0
100|R=0.2|T=0.4|seed=7,simple_lb_lb_memo_edd_ub,100,0.2,0.4,7,True,1.1274470635237714,0.8886684849987603,1.055438596491228,0.07746426884006614,0.0
100|R=0.2|T=0.4|seed=8,simple_lb_lb_memo_edd_ub,100,0.2,0.4,8,True,1.2028214961649566,0.9706495828367103,1.055438596491228,0.07805095185350047,0.0
100|R=0.2|T=0.4|seed=9,simple_lb_lb_memo_edd_ub,100,0.2,0.4,9,True,1.215995618370782,0.9575596816976127,1.055438596491228,0.07599942874092301,0.0
100|R=0.2|T=0.8|seed=0,simple_lb,100,0.2,0.8,0,True,1.2198239136608917,0.9943365695792881,1.1893158388003748,0.056259921684834374,
100|R=0.2|T=0.8|seed=1,simple_lb,100,0.2,0.8,1,True,1.2017850407153474,0.9722404730617609,1.004750593824228,0.06117155082089793,
100|R=0.2|T=0.8|seed=2,simple_lb,100,0.2,0.8,2,True,1.1835721029514388,0.9884188515361106,1.0063341250989708,0.0637464016925051,
100|R=0.2|T=0.8|seed=3,simple_lb,100,0.2,0.8,3,True,1.1899287212469865,0.9870485678704857,1.0063341250989708,0.06045756414382259,
100|R=0.2|T=0.8|seed=4,simple_lb,100,0.2,0.8,4,True,1.16712718119267,0.9834588488434642,1.0063341250989708,0.06412403455084967,
100|R=0.2|T=0.8|seed=5,simple_lb,100,0.2,0.8,5,True,1.1438404332003025,0.9708684998638715,1.0063341250989708,0.05952152227542057,
100|R=0.2|T=0.8|seed=6,simple_lb,100,0.2,0.8,6,True,1.1240597414550475,0.936910084451068,1.0063341250989708,0.0610903514909708,
100|R=0.2|T=0.8|seed=7,simple_lb,100,0.2,0.8,7,True,1.1795049636744501,0.9788359788359788,1.0063341250989708,0.06110157461139589,
100|R=0.2|T=0.8|seed=8,simple_lb,100,0.2,0.8,8,True,1.1640986693577753,0.9903102885138814,1.0985027580772262,0.06533681287908578,
100|R=0.2|T=0.8|seed=9,simple_lb,100,0.2,0.8,9,True,1.09751651856915,0.9073587385019711,1.0985027580772262,0.06109315222871378,
100|R=0.2|T=0.8|seed=0,simple_lb_lb_memo,100,0.2,0.8,0,True,1.1495701117967518,0.9943365695792881,1.3064667291471415,0.07458898571556913,0.0
100|R=0.2|T=0.8|seed=1,simple_lb_lb_memo,100,0.2,0.8,1,True,1.207759213650181,0.9722404730617609,1.1037212984956453,0.07728838469664263,0.0
100|R=0.2|T=0.8|seed=2,simple_lb_lb_memo,100,0.2,0.8,2,True,1.1880823857805507,0.9884188515361106,1.1037212984956453,0.07949279399506787,0.0
100|R=0.2|T=0.8|seed=3,simple_lb_lb_memo,100,0.2,0.8,3,True,1.2420605564790559,0.9870485678704857,1.1037212984956453,0.07652367672407753,0.0
100|R=0.2|T=0.8|seed=4,simple_lb_lb_memo,100,0.2,0.8,4,True,1.180192457563899,0.9834588488434642,1.1037212984956453,0.07529680139554921,0.0
100|R=0.2|T=0.8|seed=5,simple_lb_lb_memo,100,0.2,0.8,5,True,1.1835826930853215,0.9708684998638715,1.1037212984956453,0.07319409990938934,0.0
100|R=0.2|T=0.8|seed=6,simple_lb_lb_memo,100,0.2,0.8,6,True,1.1395222357026316,0.936910084451068,1.1037212984956453,0.07612159483075115,0.0
100|R=0.2|T=0.8|seed=7,simple_lb_lb_memo,100,0.2,0.8,7,True,1.2099315524355982,0.9788359788359788,1.1037212984956453,0.0768607196210814,0.0
100|R=0.2|T=0.8|seed=8,simple_lb_lb_memo,100,0.2,0.8,8,True,1.3801156205675602,0.9903102885138814,1.0985027580772262,0.0851705924626727,0.0
100|R=0.2|T=0.8|seed=9,simple_lb_lb_memo,100,0.2,0.8,9,True,1.1773155833306208,0.9073587385019711,1.0985027580772262,0.07308869065172516,0.0
100|R=0.2|T=0.8|seed=0,edd_ub,100,0.2,0.8,0,True,1.0109989414164364,0.9902912621359223,1.3064667291471415,0.0,
100|R=0.2|T=0.8|seed=1,edd_ub,100,0.2,0.8,1,True,1.0683784863209747,0.9952365308804205,1.1037212984956453,0.0,
100|R=0.2|T=0.8|seed=2,edd_ub,100,0.2,0.8,2,True,1.2836347030089077,0.9958179186102621,1.1037212984956453,0.0,
100|R=0.2|T=0.8|seed=3,edd_ub,100,0.2,0.8,3,True,1.1397028746486106,0.9995018679950187,1.1037212984956453,0.0,
100|R=0.2|T=0.8|seed=4,edd_ub,100,0.2,0.8,4,True,1.0557118387657378,0.991796664873588,1.1037212984956453,0.0,
100|R=0.2|T=0.8|seed=5,edd_ub,100,0.2,0.8,5,True,1.011023400552049,0.9855703784372447,1.1037212984956453,0.0,
100|R=0.2|T=0.8|seed=6,edd_ub,100,0.2,0.8,6,True,1.0232857800276116,0.998012916045703,1.1037212984956453,0.0,
100|R=0.2|T=0.8|seed=7,edd_ub,100,0.2,0.8,7,True,1.0451039324071545,0.9991181657848325,1.1037212984956453,0.0,
100|R=0.2|T=0.8|seed=8,edd_ub,100,0.2,0.8,8,True,1.0127792978842198,0.9983669025585193,1.0985027580772262,0.0,
100|R=0.2|T=0.8|seed=9,edd_ub,100,0.2,0.8,9,True,1.0211242391693518,0.9917871222076216,1.0985027580772262,0.0,
100|R=0.2|T=0.8|seed=0,simple_lb_edd_ub,100,0.2,0.8,0,True,1.2153572074049213,0.9757281553398058,1.3064667291471415,0.058272433718558794,
100|R=0.2|T=0.8|seed=1,simple_lb_edd_ub,100,0.2,0.8,1,True,1.2474206217133728,0.9627135348226018,1.1037212984956453,0.05996531483457845,
100|R=0.2|T=0.8|seed=2,simple_lb_edd_ub,100,0.2,0.8,2,True,1.2284594228479946,0.9724947723982629,1.1037212984956453,0.06201025846657644,
100|R=0.2|T=0.8|seed=3,simple_lb_edd_ub,100,0.2,0.8,3,True,1.2177004551744546,0.9509339975093399,1.1037212984956453,0.06010792266733374,
100|R=0.2|T=0.8|seed=4,simple_lb_edd_ub,100,0.2,0.8,4,True,1.1600965205106084,0.9589833243679398,1.1037212984956453,0.06176804471842623,
100|R=0.2|T=0.8|seed=5,simple_lb_edd_ub,100,0.2,0.8,5,True,1.181455370171768,0.9275796351756058,1.1037212984956453,0.05912202380952381,
100|R=0.2|T=0.8|seed=6,simple_lb_edd_ub,100,0.2,0.8,6,True,1.1266200895285112,0.9031296572280179,1.1037212984956453,0.06145653853009328,
100|R=0.2|T=0.8|seed=7,simple_lb_edd_ub,100,0.2,0.8,7,True,1.1940421894813538,0.9521604938271605,1.1037212984956453,0.06276329840290085,
100|R=0.2|T=0.8|seed=8,simple_lb_edd_ub,100,0.2,0.8,8,True,1.207603768939197,0.9770277626565051,1.0985027580772262,0.06280207109852651,
100|R=0.2|T=0.8|seed=9,simple_lb_edd_ub,100,0.2,0.8,9,True,1.1019431696123423,0.8764783180026281,1.0985027580772262,0.06050312607689658,
100|R=0.2|T=0.8|seed=0,simple_lb_lb_memo_edd_ub,100,0.2,0.8,0,True,1.210580671813276,0.9757281553398058,1.3064667291471415,0.07390108132318127,0.0
100|R=0.2|T=0.8|seed=1,simple_lb_lb_memo_edd_ub,100,0.2,0.8,1,True,1.2494841243426746,0.9627135348226018,1.1037212984956453,0.07612806989505087,0.0
100|R=0.2|T=0.8|seed=2,simple_lb_lb_memo_edd_ub,100,0.2,0.8,2,True,1.2759841550018471,0.9724947723982629,1.1037212984956453,0.08126704038218713,0.0
100|R=0.2|T=0.8|seed=3,simple_lb_lb_memo_edd_ub,100,0.2,0.8,3,True,1.248387742491362,0.9509339975093399,1.1037212984956453,0.0751319357784734,0.0
100|R=0.2|T=0.8|seed=4,simple_lb_lb_memo_edd_ub,100,0.2,0.8,4,True,1.22536038908268,0.9589833243679398,1.1037212984956453,0.07450072102957582,0.0
100|R=0.2|T=0.8|seed=5,simple_lb_lb_memo_edd_ub,100,0.2,0.8,5,True,1.2010759682835492,0.9275796351756058,1.1037212984956453,0.07360647578898062,0.0
100|R=0.2|T=0.8|seed=6,simple_lb_lb_memo_edd_ub,100,0.2,0.8,6,True,1.155285947370623,0.9031296572280179,1.1037212984956453,0.07603893564320582,0.0
100|R=0.2|T=0.8|seed=7,simple_lb_lb_memo_edd_ub,100,0.2,0.8,7,True,1.245339330376847,0.9521604938271605,1.1037212984956453,0.07499043632845023,0.0
