source_file,source_scheme,series_norm,n,R,T,seed,instance_key,config_norm,status_norm,solved,objective_norm,time_ms_norm,timeout_sec_norm,penalized_time_ms,memory_peak_bytes_norm,nodes,process_memory_gate,possibly_process_gated,memo_exact_hits,memo_exact_queries,memo_lb_hits,memo_lb_queries,bound_time_ms,cleanup_time_ms,memo_cleanup_time_ms,memo_clean_time_ms,simple_lb_calls,simple_lb_prunes,memo_full_key_verification,enable_exact_memo,enable_memo,memory_limit_gb,memo_backend,enable_simple_lb,enable_lb_memo,enable_edd_ub,reconstruct_order,reconstruction_trace
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,0.8,0.8,6,600|R=0.8|T=0.8|seed=6,BestFinal_adaptive_v3_cap0,solved,True,2871715.0,5.5958,1200.0,5.5958,930385920.0,742.0,,True,161.0,1644.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,0.8,0.8,7,600|R=0.8|T=0.8|seed=7,BestFinal_adaptive_v3_cap0,solved,True,2843951.0,4.6118,1200.0,4.6118,930385920.0,708.0,,True,46.0,1461.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,0.8,0.8,8,600|R=0.8|T=0.8|seed=8,BestFinal_adaptive_v3_cap0,solved,True,3053640.0,4.7733,1200.0,4.7733,930385920.0,637.0,,True,22.0,1295.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,0.8,0.8,9,600|R=0.8|T=0.8|seed=9,BestFinal_adaptive_v3_cap0,solved,True,2785036.0,4.6936,1200.0,4.6936,930385920.0,802.0,,True,70.0,1673.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.2,0,600|R=1|T=0.2|seed=0,BestFinal_adaptive_v3_cap0,solved,True,0.0,0.0071,1200.0,0.0071,930385920.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.2,1,600|R=1|T=0.2|seed=1,BestFinal_adaptive_v3_cap0,solved,True,0.0,0.0096,1200.0,0.0096,930385920.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.2,2,600|R=1|T=0.2|seed=2,BestFinal_adaptive_v3_cap0,solved,True,0.0,0.0074,1200.0,0.0074,930385920.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.2,3,600|R=1|T=0.2|seed=3,BestFinal_adaptive_v3_cap0,solved,True,0.0,0.0083,1200.0,0.0083,930385920.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.2,4,600|R=1|T=0.2|seed=4,BestFinal_adaptive_v3_cap0,solved,True,0.0,0.0068,1200.0,0.0068,930385920.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.2,5,600|R=1|T=0.2|seed=5,BestFinal_adaptive_v3_cap0,solved,True,0.0,0.0063,1200.0,0.0063,930385920.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.2,6,600|R=1|T=0.2|seed=6,BestFinal_adaptive_v3_cap0,solved,True,0.0,0.0096,1200.0,0.0096,930385920.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.2,7,600|R=1|T=0.2|seed=7,BestFinal_adaptive_v3_cap0,solved,True,0.0,0.0073,1200.0,0.0073,930385920.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.2,8,600|R=1|T=0.2|seed=8,BestFinal_adaptive_v3_cap0,solved,True,0.0,0.0075,1200.0,0.0075,930385920.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.2,9,600|R=1|T=0.2|seed=9,BestFinal_adaptive_v3_cap0,solved,True,0.0,0.0082,1200.0,0.0082,930385920.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.4,0,600|R=1|T=0.4|seed=0,BestFinal_adaptive_v3_cap0,solved,True,0.0,0.0067,1200.0,0.0067,930385920.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.4,1,600|R=1|T=0.4|seed=1,BestFinal_adaptive_v3_cap0,solved,True,0.0,0.0093,1200.0,0.0093,930385920.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.4,2,600|R=1|T=0.4|seed=2,BestFinal_adaptive_v3_cap0,solved,True,0.0,0.0067,1200.0,0.0067,930385920.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.4,3,600|R=1|T=0.4|seed=3,BestFinal_adaptive_v3_cap0,solved,True,0.0,0.0075,1200.0,0.0075,930385920.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.4,4,600|R=1|T=0.4|seed=4,BestFinal_adaptive_v3_cap0,solved,True,0.0,0.0081,1200.0,0.0081,930385920.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.4,5,600|R=1|T=0.4|seed=5,BestFinal_adaptive_v3_cap0,solved,True,0.0,0.0074,1200.0,0.0074,930385920.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.4,6,600|R=1|T=0.4|seed=6,BestFinal_adaptive_v3_cap0,solved,True,0.0,0.0089,1200.0,0.0089,930385920.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.4,7,600|R=1|T=0.4|seed=7,BestFinal_adaptive_v3_cap0,solved,True,0.0,0.0075,1200.0,0.0075,930385920.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.4,8,600|R=1|T=0.4|seed=8,BestFinal_adaptive_v3_cap0,solved,True,0.0,0.007,1200.0,0.007,930385920.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.4,9,600|R=1|T=0.4|seed=9,BestFinal_adaptive_v3_cap0,solved,True,0.0,0.0078,1200.0,0.0078,930385920.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.6,0,600|R=1|T=0.6|seed=0,BestFinal_adaptive_v3_cap0,solved,True,732498.0,38.2607,1200.0,38.2607,930385920.0,9851.0,,True,2474.0,22175.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.6,1,600|R=1|T=0.6|seed=1,BestFinal_adaptive_v3_cap0,solved,True,779542.0,21.7774,1200.0,21.7774,930385920.0,6061.0,,True,2107.0,14228.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.6,2,600|R=1|T=0.6|seed=2,BestFinal_adaptive_v3_cap0,solved,True,967728.0,15.8397,1200.0,15.8397,930385920.0,3969.0,,True,1685.0,9622.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.6,3,600|R=1|T=0.6|seed=3,BestFinal_adaptive_v3_cap0,solved,True,674250.0,21.6162,1200.0,21.6162,930385920.0,6029.0,,True,1683.0,13740.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.6,4,600|R=1|T=0.6|seed=4,BestFinal_adaptive_v3_cap0,solved,True,1068360.0,4.5004,1200.0,4.5004,930385920.0,1047.0,,True,214.0,2307.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.6,5,600|R=1|T=0.6|seed=5,BestFinal_adaptive_v3_cap0,solved,True,786841.0,7.5636,1200.0,7.5636,930385920.0,1883.0,,True,446.0,4211.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.6,6,600|R=1|T=0.6|seed=6,BestFinal_adaptive_v3_cap0,solved,True,901724.0,6.881,1200.0,6.881,930385920.0,1900.0,,True,460.0,4259.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.6,7,600|R=1|T=0.6|seed=7,BestFinal_adaptive_v3_cap0,solved,True,951912.0,5.257,1200.0,5.257,930385920.0,1249.0,,True,277.0,2774.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.6,8,600|R=1|T=0.6|seed=8,BestFinal_adaptive_v3_cap0,solved,True,1098376.0,6.4878,1200.0,6.4878,930385920.0,1746.0,,True,239.0,3730.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.6,9,600|R=1|T=0.6|seed=9,BestFinal_adaptive_v3_cap0,solved,True,897007.0,5.0581,1200.0,5.0581,930385920.0,1261.0,,True,367.0,2888.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.8,0,600|R=1|T=0.8|seed=0,BestFinal_adaptive_v3_cap0,solved,True,2658946.0,4.7221,1200.0,4.7221,930385920.0,749.0,,True,130.0,1627.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.8,1,600|R=1|T=0.8|seed=1,BestFinal_adaptive_v3_cap0,solved,True,2724456.0,4.801,1200.0,4.801,930385920.0,685.0,,True,70.0,1439.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.8,2,600|R=1|T=0.8|seed=2,BestFinal_adaptive_v3_cap0,solved,True,2796915.0,4.0475,1200.0,4.0475,930385920.0,556.0,,True,20.0,1131.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.8,3,600|R=1|T=0.8|seed=3,BestFinal_adaptive_v3_cap0,solved,True,2503909.0,4.9282,1200.0,4.9282,930385920.0,735.0,,True,51.0,1520.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.8,4,600|R=1|T=0.8|seed=4,BestFinal_adaptive_v3_cap0,solved,True,2925944.0,4.4148,1200.0,4.4148,930385920.0,655.0,,True,41.0,1350.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.8,5,600|R=1|T=0.8|seed=5,BestFinal_adaptive_v3_cap0,solved,True,2592338.0,6.1955,1200.0,6.1955,930385920.0,821.0,,True,146.0,1787.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.8,6,600|R=1|T=0.8|seed=6,BestFinal_adaptive_v3_cap0,solved,True,2675332.0,4.1884,1200.0,4.1884,930385920.0,618.0,,True,61.0,1296.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.8,7,600|R=1|T=0.8|seed=7,BestFinal_adaptive_v3_cap0,solved,True,2643739.0,4.4492,1200.0,4.4492,930385920.0,610.0,,True,26.0,1245.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.8,8,600|R=1|T=0.8|seed=8,BestFinal_adaptive_v3_cap0,solved,True,2873634.0,4.9707,1200.0,4.9707,930385920.0,670.0,,True,27.0,1366.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,600,1.0,0.8,9,600|R=1|T=0.8|seed=9,BestFinal_adaptive_v3_cap0,solved,True,2600009.0,4.5173,1200.0,4.5173,930385920.0,650.0,,True,49.0,1348.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.2,0,700|R=0.2|T=0.2|seed=0,BestFinal_lawler_cap0,solved,True,103695.0,773.9901,1200.0,773.9901,76787712.0,267934.0,,True,75201.0,611068.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.2,1,700|R=0.2|T=0.2|seed=1,BestFinal_lawler_cap0,solved,True,90299.0,354.6736,1200.0,354.6736,76787712.0,127022.0,,True,40433.0,294476.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.2,2,700|R=0.2|T=0.2|seed=2,BestFinal_lawler_cap0,solved,True,94435.0,957.5221,1200.0,957.5221,77508608.0,321986.0,,True,116556.0,760527.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.2,3,700|R=0.2|T=0.2|seed=3,BestFinal_lawler_cap0,solved,True,91905.0,518.2094,1200.0,518.2094,77508608.0,186726.0,,True,54176.0,427627.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.2,4,700|R=0.2|T=0.2|seed=4,BestFinal_lawler_cap0,solved,True,99898.0,432.2113,1200.0,432.2113,77508608.0,150754.0,,True,52578.0,354085.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.2,5,700|R=0.2|T=0.2|seed=5,BestFinal_lawler_cap0,solved,True,90488.0,256.9489,1200.0,256.9489,77508608.0,97321.0,,True,24521.0,219162.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.2,6,700|R=0.2|T=0.2|seed=6,BestFinal_lawler_cap0,solved,True,93301.0,643.1929,1200.0,643.1929,77508608.0,224037.0,,True,77009.0,525082.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.2,7,700|R=0.2|T=0.2|seed=7,BestFinal_lawler_cap0,solved,True,90932.0,480.0209,1200.0,480.0209,77508608.0,169787.0,,True,56377.0,395950.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.2,8,700|R=0.2|T=0.2|seed=8,BestFinal_lawler_cap0,solved,True,92923.0,1101.2232,1200.0,1101.2232,78602240.0,370980.0,,True,122040.0,863999.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.2,9,700|R=0.2|T=0.2|seed=9,BestFinal_lawler_cap0,solved,True,85234.0,368.5762,1200.0,368.5762,78602240.0,137347.0,,True,40680.0,315373.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.4,0,700|R=0.2|T=0.4|seed=0,BestFinal_lawler_cap0,solved,True,894996.0,26709.0529,1200.0,26709.0529,988672000.0,6138937.0,,True,1949920.0,14227793.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.4,1,700|R=0.2|T=0.4|seed=1,BestFinal_lawler_cap0,solved,True,828956.0,29616.7352,1200.0,29616.7352,1491513344.0,6783476.0,,True,2380991.0,15947942.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.4,2,700|R=0.2|T=0.4|seed=2,BestFinal_lawler_cap0,solved,True,832173.0,23561.2269,1200.0,23561.2269,1491513344.0,5543567.0,,True,1931606.0,13018739.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.4,3,700|R=0.2|T=0.4|seed=3,BestFinal_lawler_cap0,solved,True,806821.0,24301.8877,1200.0,24301.8877,1491513344.0,5811487.0,,True,1860046.0,13483019.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.4,4,700|R=0.2|T=0.4|seed=4,BestFinal_lawler_cap0,solved,True,889678.0,37312.2117,1200.0,37312.2117,1491513344.0,8209585.0,,True,2801835.0,19221004.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.4,5,700|R=0.2|T=0.4|seed=5,BestFinal_lawler_cap0,solved,True,803599.0,18312.479,1200.0,18312.479,1491513344.0,4498014.0,,True,1436535.0,10432562.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.4,6,700|R=0.2|T=0.4|seed=6,BestFinal_lawler_cap0,solved,True,827427.0,27313.1127,1200.0,27313.1127,1491513344.0,6140056.0,,True,2013982.0,14294093.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.4,7,700|R=0.2|T=0.4|seed=7,BestFinal_lawler_cap0,solved,True,813375.0,27831.1632,1200.0,27831.1632,1491513344.0,6253037.0,,True,2235207.0,14741280.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.4,8,700|R=0.2|T=0.4|seed=8,BestFinal_lawler_cap0,solved,True,806429.0,31296.806,1200.0,31296.806,1491513344.0,7192718.0,,True,2308508.0,16693943.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.4,9,700|R=0.2|T=0.4|seed=9,BestFinal_lawler_cap0,solved,True,767830.0,23711.2458,1200.0,23711.2458,1491513344.0,5503624.0,,True,1775012.0,12782259.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.6,0,700|R=0.2|T=0.6|seed=0,BestFinal_lawler_cap0,solved,True,2481713.0,67051.4012,1200.0,67051.4012,2214256640.0,12515998.0,,True,4043435.0,29075430.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.6,1,700|R=0.2|T=0.6|seed=1,BestFinal_lawler_cap0,solved,True,2325566.0,83940.809,1200.0,83940.809,3311534080.0,15682261.0,,True,5236942.0,36601463.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.6,2,700|R=0.2|T=0.6|seed=2,BestFinal_lawler_cap0,solved,True,2305333.0,54803.9318,1200.0,54803.9318,3311534080.0,10575418.0,,True,3376874.0,24527709.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.6,3,700|R=0.2|T=0.6|seed=3,BestFinal_lawler_cap0,solved,True,2266425.0,65797.3899,1200.0,65797.3899,3311534080.0,12244775.0,,True,3782316.0,28271865.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.6,4,700|R=0.2|T=0.6|seed=4,BestFinal_lawler_cap0,solved,True,2441519.0,113085.2886,1200.0,113085.2886,3311800320.0,20558403.0,,True,6482650.0,47599455.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.6,5,700|R=0.2|T=0.6|seed=5,BestFinal_lawler_cap0,solved,True,2258525.0,59870.9301,1200.0,59870.9301,3311800320.0,11361478.0,,True,3586756.0,26309711.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.6,6,700|R=0.2|T=0.6|seed=6,BestFinal_lawler_cap0,solved,True,2278039.0,73262.1921,1200.0,73262.1921,3311800320.0,13831028.0,,True,4186973.0,31849028.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.6,7,700|R=0.2|T=0.6|seed=7,BestFinal_lawler_cap0,solved,True,2233320.0,65914.7059,1200.0,65914.7059,3311800320.0,12257405.0,,True,4166499.0,28681308.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.6,8,700|R=0.2|T=0.6|seed=8,BestFinal_lawler_cap0,solved,True,2206455.0,73037.6467,1200.0,73037.6467,3311800320.0,13590796.0,,True,4450846.0,31632437.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,700,0.2,0.6,9,700|R=0.2|T=0.6|seed=9,BestFinal_lawler_cap0,solved,True,2126225.0,81667.8286,1200.0,81667.8286,3311800320.0,15452394.0,,True,4778545.0,35683332.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
