n,R,T,seed,input_path,memory_limit_mb,timeout_sec,custom_status,std_unordered_status,comparison_status,objective_match,custom_order_valid,std_unordered_order_valid,custom_order_length,std_unordered_order_length,custom_reconstructed_order_cost,std_unordered_reconstructed_order_cost,custom_objective,std_unordered_objective,custom_reported_time_ms,std_unordered_reported_time_ms,ratio_std_unordered_to_custom_reported_time,custom_wall_time_ms,std_unordered_wall_time_ms,ratio_std_unordered_to_custom_wall_time,custom_nodes,std_unordered_nodes,nodes_match,custom_memo_hits,std_unordered_memo_hits,custom_memo_misses,std_unordered_memo_misses,custom_memo_used_mb,std_unordered_memo_used_mb,custom_memo_evictions,std_unordered_memo_evictions,custom_reconstruction_time_ms,std_unordered_reconstruction_time_ms,custom_trace_fallbacks,std_unordered_trace_fallbacks,process_memory_gate,notes,custom_run_line,std_unordered_run_line,source_file,process_gated_file,time_ratio_custom_to_std,memory_ratio_custom_to_std,memo_full_key_verification_ok,exact_memo_enabled_ok
50,0.2,0.4,0,D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_1.txt,12288,1200,SOLVED,SOLVED,MATCH,True,True,True,50,50,5103,5103,5103,5103,4.3481,4.2538,0.978312,11.825,10.815,0.914588,2879,2879,True,245,245,5757,5757,0.439301,0.527161,0,0,0.054,0.0601,0,0,False,,[run] n=50 seed=0 input=D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_1.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=5103 time_ms=4.3481 nodes=2879 max_depth=49 memo_hits=245 memo_misses=5757 memo_exact_hits=245 memo_lb_hits=0 rule4=1 valid_pos=26695 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=53 terminal_edd=343 memo_peak=2879 memo_final=2879 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.054 reconstruction_repairs=0 reconstruction_trace_hits=46 reconstruction_trace_fallbacks=0 memo_used_mb=0.439301 memo_bytes_per_entry=160,[run] n=50 seed=0 input=D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_1.txt decomp=adaptive memo_backend=std_unordered use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=5103 time_ms=4.2538 nodes=2879 max_depth=49 memo_hits=245 memo_misses=5757 memo_exact_hits=245 memo_lb_hits=0 rule4=1 valid_pos=26695 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=53 terminal_edd=343 memo_peak=2879 memo_final=2879 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0601 reconstruction_repairs=0 reconstruction_trace_hits=46 reconstruction_trace_fallbacks=0 memo_used_mb=0.527161 memo_bytes_per_entry=192,C:\c++\test2\results\memo_backend_no_gate\raw_results.csv,False,1.022168414123842,0.8333336494922804,True,True
50,0.2,0.4,1,D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_2.txt,12288,1200,SOLVED,SOLVED,MATCH,True,True,True,50,50,3501,3501,3501,3501,0.4633,0.4474,0.965681,8.018,6.525,0.813794,228,228,True,3,3,455,455,0.03479,0.041748,0,0,0.0443,0.0483,0,0,False,,[run] n=50 seed=1 input=D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_2.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=3501 time_ms=0.4633 nodes=228 max_depth=49 memo_hits=3 memo_misses=455 memo_exact_hits=3 memo_lb_hits=0 rule4=1 valid_pos=1766 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=1 terminal_edd=42 memo_peak=228 memo_final=228 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0443 reconstruction_repairs=0 reconstruction_trace_hits=41 reconstruction_trace_fallbacks=0 memo_used_mb=0.03479 memo_bytes_per_entry=160,[run] n=50 seed=1 input=D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_2.txt decomp=adaptive memo_backend=std_unordered use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=3501 time_ms=0.4474 nodes=228 max_depth=49 memo_hits=3 memo_misses=455 memo_exact_hits=3 memo_lb_hits=0 rule4=1 valid_pos=1766 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=1 terminal_edd=42 memo_peak=228 memo_final=228 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0483 reconstruction_repairs=0 reconstruction_trace_hits=41 reconstruction_trace_fallbacks=0 memo_used_mb=0.041748 memo_bytes_per_entry=192,C:\c++\test2\results\memo_backend_no_gate\raw_results.csv,False,1.0355386678587393,0.8333333333333334,True,True
50,0.2,0.4,2,D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_3.txt,12288,1200,SOLVED,SOLVED,MATCH,True,True,True,50,50,4285,4285,4285,4285,0.3992,0.3768,0.943888,8.067,7.282,0.90269,157,157,True,1,1,313,313,0.0239563,0.0287476,0,0,0.0323,0.0381,0,0,False,,[run] n=50 seed=2 input=D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_3.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=4285 time_ms=0.3992 nodes=157 max_depth=49 memo_hits=1 memo_misses=313 memo_exact_hits=1 memo_lb_hits=0 rule4=1 valid_pos=1153 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=1 terminal_edd=22 memo_peak=157 memo_final=157 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0323 reconstruction_repairs=0 reconstruction_trace_hits=29 reconstruction_trace_fallbacks=0 memo_used_mb=0.0239563 memo_bytes_per_entry=160,[run] n=50 seed=2 input=D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_3.txt decomp=adaptive memo_backend=std_unordered use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=4285 time_ms=0.3768 nodes=157 max_depth=49 memo_hits=1 memo_misses=313 memo_exact_hits=1 memo_lb_hits=0 rule4=1 valid_pos=1153 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=1 terminal_edd=22 memo_peak=157 memo_final=157 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0381 reconstruction_repairs=0 reconstruction_trace_hits=29 reconstruction_trace_fallbacks=0 memo_used_mb=0.0287476 memo_bytes_per_entry=192,C:\c++\test2\results\memo_backend_no_gate\raw_results.csv,False,1.059447983014862,0.8333321738162489,True,True
50,0.2,0.4,3,D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_4.txt,12288,1200,SOLVED,SOLVED,MATCH,True,True,True,50,50,5158,5158,5158,5158,2.0613,2.0485,0.99379,9.335,8.3,0.889127,1376,1376,True,86,86,2751,2751,0.209961,0.251953,0,0,0.0554,0.052,0,0,False,,[run] n=50 seed=3 input=D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_4.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=5158 time_ms=2.0613 nodes=1376 max_depth=49 memo_hits=86 memo_misses=2751 memo_exact_hits=86 memo_lb_hits=0 rule4=1 valid_pos=11722 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=12 terminal_edd=197 memo_peak=1376 memo_final=1376 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0554 reconstruction_repairs=0 reconstruction_trace_hits=48 reconstruction_trace_fallbacks=0 memo_used_mb=0.209961 memo_bytes_per_entry=160,[run] n=50 seed=3 input=D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_4.txt decomp=adaptive memo_backend=std_unordered use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=5158 time_ms=2.0485 nodes=1376 max_depth=49 memo_hits=86 memo_misses=2751 memo_exact_hits=86 memo_lb_hits=0 rule4=1 valid_pos=11722 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=12 terminal_edd=197 memo_peak=1376 memo_final=1376 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.052 reconstruction_repairs=0 reconstruction_trace_hits=48 reconstruction_trace_fallbacks=0 memo_used_mb=0.251953 memo_bytes_per_entry=192,C:\c++\test2\results\memo_backend_no_gate\raw_results.csv,False,1.0062484744935318,0.8333339948323696,True,True
50,0.2,0.4,4,D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_5.txt,12288,1200,SOLVED,SOLVED,MATCH,True,True,True,50,50,4809,4809,4809,4809,0.5022,0.5036,1.002788,8.52,7.009,0.822653,279,279,True,3,3,557,557,0.042572,0.0510864,0,0,0.0507,0.0582,0,0,False,,[run] n=50 seed=4 input=D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_5.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=4809 time_ms=0.5022 nodes=279 max_depth=49 memo_hits=3 memo_misses=557 memo_exact_hits=3 memo_lb_hits=0 rule4=1 valid_pos=1913 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=5 terminal_edd=54 memo_peak=279 memo_final=279 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0507 reconstruction_repairs=0 reconstruction_trace_hits=48 reconstruction_trace_fallbacks=0 memo_used_mb=0.042572 memo_bytes_per_entry=160,[run] n=50 seed=4 input=D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_5.txt decomp=adaptive memo_backend=std_unordered use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=4809 time_ms=0.5036 nodes=279 max_depth=49 memo_hits=3 memo_misses=557 memo_exact_hits=3 memo_lb_hits=0 rule4=1 valid_pos=1913 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=5 terminal_edd=54 memo_peak=279 memo_final=279 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0582 reconstruction_repairs=0 reconstruction_trace_hits=48 reconstruction_trace_fallbacks=0 memo_used_mb=0.0510864 memo_bytes_per_entry=192,C:\c++\test2\results\memo_backend_no_gate\raw_results.csv,False,0.9972200158856234,0.8333333333333334,True,True
50,0.2,0.4,5,D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_6.txt,12288,1200,SOLVED,SOLVED,MATCH,True,True,True,50,50,4095,4095,4095,4095,0.5302,0.5353,1.009619,7.787,6.571,0.843842,289,289,True,3,3,577,577,0.0440979,0.0529175,0,0,0.0464,0.0506,0,0,False,,[run] n=50 seed=5 input=D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_6.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=4095 time_ms=0.5302 nodes=289 max_depth=49 memo_hits=3 memo_misses=577 memo_exact_hits=3 memo_lb_hits=0 rule4=1 valid_pos=2270 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=1 terminal_edd=47 memo_peak=289 memo_final=289 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0464 reconstruction_repairs=0 reconstruction_trace_hits=44 reconstruction_trace_fallbacks=0 memo_used_mb=0.0440979 memo_bytes_per_entry=160,[run] n=50 seed=5 input=D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_6.txt decomp=adaptive memo_backend=std_unordered use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=4095 time_ms=0.5353 nodes=289 max_depth=49 memo_hits=3 memo_misses=577 memo_exact_hits=3 memo_lb_hits=0 rule4=1 valid_pos=2270 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=1 terminal_edd=47 memo_peak=289 memo_final=289 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0506 reconstruction_repairs=0 reconstruction_trace_hits=44 reconstruction_trace_fallbacks=0 memo_used_mb=0.0529175 memo_bytes_per_entry=192,C:\c++\test2\results\memo_backend_no_gate\raw_results.csv,False,0.9904726321688773,0.8333330183776634,True,True
50,0.2,0.4,6,D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_7.txt,12288,1200,SOLVED,SOLVED,MATCH,True,True,True,50,50,5356,5356,5356,5356,0.6325,0.5929,0.937391,7.943,6.806,0.856855,369,369,True,10,10,737,737,0.0563049,0.0675659,0,0,0.0549,0.0592,0,0,False,,[run] n=50 seed=6 input=D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_7.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=5356 time_ms=0.6325 nodes=369 max_depth=49 memo_hits=10 memo_misses=737 memo_exact_hits=10 memo_lb_hits=0 rule4=1 valid_pos=2434 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=3 terminal_edd=77 memo_peak=369 memo_final=369 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0549 reconstruction_repairs=0 reconstruction_trace_hits=48 reconstruction_trace_fallbacks=0 memo_used_mb=0.0563049 memo_bytes_per_entry=160,[run] n=50 seed=6 input=D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_7.txt decomp=adaptive memo_backend=std_unordered use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=5356 time_ms=0.5929 nodes=369 max_depth=49 memo_hits=10 memo_misses=737 memo_exact_hits=10 memo_lb_hits=0 rule4=1 valid_pos=2434 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=3 terminal_edd=77 memo_peak=369 memo_final=369 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0592 reconstruction_repairs=0 reconstruction_trace_hits=48 reconstruction_trace_fallbacks=0 memo_used_mb=0.0675659 memo_bytes_per_entry=192,C:\c++\test2\results\memo_backend_no_gate\raw_results.csv,False,1.0667903525046383,0.8333330866605788,True,True
50,0.2,0.4,7,D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_8.txt,12288,1200,SOLVED,SOLVED,MATCH,True,True,True,50,50,4799,4799,4799,4799,0.6447,0.6441,0.999069,8.278,6.98,0.843199,307,307,True,1,1,613,613,0.0468445,0.0562134,0,0,0.0324,0.0342,0,0,False,,[run] n=50 seed=7 input=D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_8.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=4799 time_ms=0.6447 nodes=307 max_depth=49 memo_hits=1 memo_misses=613 memo_exact_hits=1 memo_lb_hits=0 rule4=1 valid_pos=2929 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=51 memo_peak=307 memo_final=307 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0324 reconstruction_repairs=0 reconstruction_trace_hits=29 reconstruction_trace_fallbacks=0 memo_used_mb=0.0468445 memo_bytes_per_entry=160,[run] n=50 seed=7 input=D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_8.txt decomp=adaptive memo_backend=std_unordered use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=4799 time_ms=0.6441 nodes=307 max_depth=49 memo_hits=1 memo_misses=613 memo_exact_hits=1 memo_lb_hits=0 rule4=1 valid_pos=2929 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=51 memo_peak=307 memo_final=307 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0342 reconstruction_repairs=0 reconstruction_trace_hits=29 reconstruction_trace_fallbacks=0 memo_used_mb=0.0562134 memo_bytes_per_entry=192,C:\c++\test2\results\memo_backend_no_gate\raw_results.csv,False,1.00093153237075,0.8333333333333334,True,True
50,0.2,0.4,8,D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_9.txt,12288,1200,SOLVED,SOLVED,MATCH,True,True,True,50,50,5292,5292,5292,5292,2.5329,2.4225,0.956414,9.885,8.65,0.875063,1711,1711,True,91,91,3421,3421,0.261078,0.313293,0,0,0.0406,0.0427,0,0,False,,[run] n=50 seed=8 input=D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_9.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=5292 time_ms=2.5329 nodes=1711 max_depth=49 memo_hits=91 memo_misses=3421 memo_exact_hits=91 memo_lb_hits=0 rule4=1 valid_pos=13289 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=20 terminal_edd=268 memo_peak=1711 memo_final=1711 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0406 reconstruction_repairs=0 reconstruction_trace_hits=35 reconstruction_trace_fallbacks=0 memo_used_mb=0.261078 memo_bytes_per_entry=160,[run] n=50 seed=8 input=D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_9.txt decomp=adaptive memo_backend=std_unordered use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=5292 time_ms=2.4225 nodes=1711 max_depth=49 memo_hits=91 memo_misses=3421 memo_exact_hits=91 memo_lb_hits=0 rule4=1 valid_pos=13289 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=20 terminal_edd=268 memo_peak=1711 memo_final=1711 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0427 reconstruction_repairs=0 reconstruction_trace_hits=35 reconstruction_trace_fallbacks=0 memo_used_mb=0.313293 memo_bytes_per_entry=192,C:\c++\test2\results\memo_backend_no_gate\raw_results.csv,False,1.0455727554179568,0.8333349292834503,True,True
50,0.2,0.4,9,D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_10.txt,12288,1200,SOLVED,SOLVED,MATCH,True,True,True,50,50,4126,4126,4126,4126,0.7527,0.5814,0.772419,8.18,6.716,0.821027,314,314,True,12,12,627,627,0.0479126,0.0574951,0,0,0.04,0.0458,0,0,False,,[run] n=50 seed=9 input=D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_10.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=4126 time_ms=0.7527 nodes=314 max_depth=49 memo_hits=12 memo_misses=627 memo_exact_hits=12 memo_lb_hits=0 rule4=1 valid_pos=3074 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=2 terminal_edd=78 memo_peak=314 memo_final=314 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.04 reconstruction_repairs=0 reconstruction_trace_hits=35 reconstruction_trace_fallbacks=0 memo_used_mb=0.0479126 memo_bytes_per_entry=160,[run] n=50 seed=9 input=D:\test2\results\memo_backend_no_gate\data\50\SDT_50_0.2_0.4_10.txt decomp=adaptive memo_backend=std_unordered use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=4126 time_ms=0.5814 nodes=314 max_depth=49 memo_hits=12 memo_misses=627 memo_exact_hits=12 memo_lb_hits=0 rule4=1 valid_pos=3074 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=2 terminal_edd=78 memo_peak=314 memo_final=314 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0458 reconstruction_repairs=0 reconstruction_trace_hits=35 reconstruction_trace_fallbacks=0 memo_used_mb=0.0574951 memo_bytes_per_entry=192,C:\c++\test2\results\memo_backend_no_gate\raw_results.csv,False,1.2946336429308565,0.8333336232131086,True,True
